Feature	CG_Weighted_mC	CA_Weighted_mC	CT_Weighted_mC	CC_Weighted_mC	CH_Weighted_mC
ENSTGUG00000004696	0.625	0.08843537414965986	0.024875621890547265	0.0	0.03870967741935484
ENSTGUG00000004719	0.4	0.047619047619047616	0.08148148148148149	0.03067484662576687	0.05188679245283019
ENSTGUG00000004731	0.0	0.14516129032258066	0.04225352112676056	0.017543859649122806	0.06842105263157895
ENSTGUG00000004746	0.6666666666666666	0.0	0.1	0.0	0.025
ENSTGUG00000004760	0.18627450980392157	0.018683274021352312	0.0033333333333333335	0.002777777777777778	0.009475218658892129
ENSTGUG00000004803	0.6666666666666666	0.10256410256410256	0.0	0.0	0.0380952380952381
ENSTGUG00000004832	0.41228070175438597	0.015209125475285171	0.011363636363636364	0.007407407407407408	0.012195121951219513
ENSTGUG00000004853	0.7435897435897436	0.08481532147742818	0.01939655172413793	0.0	0.04502219403931516
ENSTGUG00000004856	0.03459119496855346	0.006514657980456026	0.005221932114882507	0.012953367875647668	0.008364312267657992
ENSTGUG00000004877	0.0	0.0	0.0	0.0	0.0
ENSTGUG00000004890		0.02824858757062147	0.020253164556962026	0.01195219123505976	0.021
ENSTGUG00000004895	0.7777777777777778	0.03602484472049689	0.007716049382716049	0.0	0.016417189763399325
ENSTGUG00000004934	0.35	0.018223234624145785	0.0023094688221709007	0.005934718100890208	0.009098428453267164
ENSTGUG00000004945	0.6666666666666666	0.013100436681222707	0.0045045045045045045	0.0	0.005856515373352855
ENSTGUG00000004960	0.5106382978723404	0.01956521739130435	0.004651162790697674	0.0	0.009208874005860193
ENSTGUG00000004993	0.3333333333333333	0.0136986301369863	0.015384615384615385	0.0	0.008928571428571428
ENSTGUG00000004997	0.6851851851851852	0.054	0.020161290322580645	0.0	0.028352490421455937
ENSTGUG00000004998	1.0	0.03125	0.08695652173913043	0.0	0.045454545454545456
ENSTGUG00000005028	0.1111111111111111	0.019650655021834062	0.0035545023696682463	0.0033783783783783786	0.00977891156462585
ENSTGUG00000005059	1.0	0.014705882352941176	0.0	0.0	0.005154639175257732
ENSTGUG00000005062	0.863013698630137	0.02491961414790997	0.006166495375128468	0.0017152658662092624	0.013571428571428571
ENSTGUG00000005112	0.5384615384615384	0.02127659574468085	0.002070393374741201	0.008368200836820083	0.010906040268456376
ENSTGUG00000005124		0.05555555555555555	0.0	0.0	0.02857142857142857
ENSTGUG00000005133	1.0	0.10638297872340426	0.08928571428571429	0.0	0.072992700729927
ENSTGUG00000005144	0.5277777777777778	0.06565656565656566	0.031294452347083924	0.006085192697768763	0.03873239436619718
ENSTGUG00000005147	0.2857142857142857	0.05533596837944664	0.02804878048780488	0.0035460992907801418	0.03380634390651085
ENSTGUG00000005151	0.6666666666666666	0.021897810218978103	0.02197802197802198	0.017699115044247787	0.020527859237536656
ENSTGUG00000005220	0.10344827586206896	0.052830188679245285	0.02044989775051125	0.004149377593360996	0.030952380952380953
ENSTGUG00000005244	0.34615384615384615	0.03736263736263736	0.011940298507462687	0.0	0.021505376344086023
ENSTGUG00000005255	0.2127659574468085	0.06607369758576874	0.01272984441301273	0.005934718100890208	0.03440742763517204
ENSTGUG00000005268	0.1678832116788321	0.03389830508474576	0.011475409836065573	0.00375234521575985	0.01673398730525101
ENSTGUG00000005326	0.5909090909090909	0.05118411000763942	0.018473895582329317	0.0053404539385847796	0.028458976687859523
ENSTGUG00000005348	0.76	0.07096774193548387	0.022556390977443608	0.0	0.039660056657223795
ENSTGUG00000005420	1.0	0.07941176470588235	0.00516795865633075	0.006289308176100629	0.033860045146726865
