Feature	CG_Weighted_mC	CA_Weighted_mC	CT_Weighted_mC	CC_Weighted_mC	CH_Weighted_mC
ENSTGUG00000004696	0.3684210526315789	0.062146892655367235	0.032520325203252036	0.0	0.035211267605633804
ENSTGUG00000004719	0.6956521739130435	0.012987012987012988	0.0	0.0	0.0030959752321981426
ENSTGUG00000004731	0.6666666666666666	0.04477611940298507	0.029411764705882353	0.0	0.022123893805309734
ENSTGUG00000004746	0.8	0.0	0.0	0.0	0.0
ENSTGUG00000004760	0.2903225806451613	0.023725834797891036	0.005107252298263534	0.001402524544179523	0.011660777385159011
ENSTGUG00000004803	0.8	0.07692307692307693	0.043478260869565216	0.0	0.046875
ENSTGUG00000004832	0.3902439024390244	0.018404907975460124	0.0	0.0	0.008368200836820083
ENSTGUG00000004853	0.7868852459016393	0.10520094562647754	0.043782837127845885	0.013761467889908258	0.06475984889368591
ENSTGUG00000004856	0.08923076923076922	0.006389776357827476	0.008064516129032258	0.0117096018735363	0.008992805755395683
ENSTGUG00000004877	0.0	0.14285714285714285	0.18181818181818182	0.0	0.12121212121212122
ENSTGUG00000004890		0.029850746268656716	0.01353637901861252	0.002652519893899204	0.01718650541056652
ENSTGUG00000004895	0.8	0.0469361147327249	0.015894039735099338	0.0015384615384615385	0.02255985267034991
ENSTGUG00000004934	0.2727272727272727	0.04899777282850779	0.007058823529411765	0.0	0.021222410865874362
ENSTGUG00000004945	0.6428571428571429	0.009230769230769232	0.018050541516245487	0.0029239766081871343	0.009533898305084746
ENSTGUG00000004960	0.5	0.01070154577883472	0.0037313432835820895	0.0	0.005427408412483039
ENSTGUG00000004993	0.7777777777777778	0.10344827586206896	0.0	0.0	0.03896103896103896
ENSTGUG00000004997	0.5862068965517241	0.0471841704718417	0.021660649819494584	0.004672897196261682	0.027455765710799267
ENSTGUG00000004998	0.5				
ENSTGUG00000005028	0.1885245901639344	0.038322487346348515	0.0076511094108645756	0.003161222339304531	0.018136850783182192
ENSTGUG00000005059	0.0	0.00980392156862745	0.006711409395973154	0.0	0.0061162079510703364
ENSTGUG00000005062	0.8333333333333334	0.02865612648221344	0.009944751381215469	0.002109704641350211	0.01631116687578419
ENSTGUG00000005112	0.5833333333333334	0.0035714285714285713	0.0	0.006191950464396285	0.0027063599458728013
ENSTGUG00000005124		0.05555555555555555	0.043478260869565216	0.0	0.03773584905660377
ENSTGUG00000005133	1.0	0.043478260869565216	0.030303030303030304	0.01694915254237288	0.03296703296703297
ENSTGUG00000005144	0.6857142857142857	0.024242424242424242	0.015053763440860216	0.007936507936507936	0.016862745098039214
ENSTGUG00000005147	0.3090909090909091	0.07371007371007371	0.038766519823788544	0.007272727272727273	0.044011317195850365
ENSTGUG00000005151	0.5238095238095238	0.010526315789473684	0.022058823529411766	0.022222222222222223	0.01735357917570499
ENSTGUG00000005220	0.2857142857142857	0.09530386740331492	0.020123839009287926	0.0	0.047398843930635835
ENSTGUG00000005244	0.42857142857142855	0.07397003745318352	0.03745318352059925	0.002061855670103093	0.04672897196261682
ENSTGUG00000005255	0.26744186046511625	0.10416666666666667	0.02531645569620253	0.008298755186721992	0.053468846663720725
ENSTGUG00000005268	0.14857142857142858	0.02304964539007092	0.008090614886731391	0.001893939393939394	0.011111111111111112
ENSTGUG00000005326	0.675	0.05970149253731343	0.03070175438596491	0.0017006802721088435	0.035528942115768465
ENSTGUG00000005348	0.75	0.08849557522123894	0.028985507246376812	0.0	0.044585987261146494
ENSTGUG00000005420	0.8	0.05787781350482315	0.01440922190201729	0.0	0.028535980148883373
ENSTGUG00000005437	0.5333333333333333	0.03553299492385787	0.010385756676557863	0.0	0.018528321863419798
ENSTGUG00000005496	0.875	0.060941828254847646	0.029498525073746312	0.0	0.03814064362336114
ENSTGUG00000005526	0.6557377049180327	0.02176696542893726	0.003289473684210526	0.003134796238244514	0.0117096018735363
ENSTGUG00000005528	0.43333333333333335	0.05148514851485148	0.017509727626459144	0.007168458781362007	0.028505392912172575
ENSTGUG00000005541	0.38461538461538464	0.0454065469904963	0.012222222222222223	0.002793296089385475	0.02184939523995318
ENSTGUG00000005579	0.5833333333333334	0.04504504504504504	0.01818181818181818	0.0	0.022151898734177215
ENSTGUG00000005582	0.6666666666666666	0.05888767720828789	0.02102496714848883	0.0016181229773462784	0.03092334494773519
ENSTGUG00000005618	0.6666666666666666	0.08333333333333333	0.058823529411764705	0.0	0.04054054054054054
ENSTGUG00000005646	0.391304347826087	0.07404458598726114	0.022589052997393572	0.009320905459387484	0.039898670044331855
ENSTGUG00000005671	0.43661971830985913	0.07458563535911603	0.018641810918774968	0.006109979633401222	0.03611393692777213
ENSTGUG00000005695	0.3466666666666667	0.09536082474226804	0.03571428571428571	0.002898550724637681	0.04707012487992315
ENSTGUG00000005733	0.75	0.07827788649706457	0.02529182879377432	0.0029850746268656717	0.039705882352941174
ENSTGUG00000005743	0.0	0.0		0.0	0.0
ENSTGUG00000005745	0.42857142857142855	0.10990990990990991	0.030864197530864196	0.00390625	0.059367771781033155
ENSTGUG00000005778	0.75	0.09473684210526316	0.047619047619047616	0.0	0.05481120584652863
ENSTGUG00000005782	0.7727272727272727	0.08520179372197309	0.027710843373493974	0.004893964110929853	0.0436830835117773
ENSTGUG00000005788	0.8846153846153846	0.07142857142857142	0.04032258064516129	0.00906344410876133	0.035487959442332066
ENSTGUG00000005790		0.05555555555555555	0.02127659574468085	0.0	0.032
ENSTGUG00000005826	0.7543859649122807	0.028785982478097622	0.005956320317670417	0.004291845493562232	0.01523109243697479
ENSTGUG00000005872	0.6818181818181818	0.07487520798668885	0.02167630057803468	0.0022471910112359553	0.035097813578826235
ENSTGUG00000005915	0.8709677419354839	0.0859375	0.02373887240356083	0.005025125628140704	0.039141414141414144
ENSTGUG00000005926	0.26666666666666666	0.040625	0.002617801047120419	0.0	0.01650943396226415
ENSTGUG00000005943	0.5	0.02108433734939759	0.0034482758620689655	0.0	0.010012515644555695
ENSTGUG00000005961	0.6274509803921569	0.061247216035634745	0.007334963325183374	0.002183406113537118	0.028518859245630176
ENSTGUG00000005983	0.14838709677419354	0.00205761316872428	0.00333889816360601	0.0	0.0018484288354898336
ENSTGUG00000005996	0.06896551724137931	0.010714285714285714	0.0	0.0	0.0040595399188092015
ENSTGUG00000006045	0.6842105263157895	0.0	0.0	0.0	0.0
ENSTGUG00000018216		0.0	0.0		0.0
ENSTGUG00000006063	0.6363636363636364	0.054699537750385205	0.02310536044362292	0.004878048780487805	0.03125
