Feature	CG_Weighted_mC	CA_Weighted_mC	CT_Weighted_mC	CC_Weighted_mC	CH_Weighted_mC
ENSTGUG00000004696	0.3333333333333333	0.09004739336492891	0.020942408376963352	0.022598870056497175	0.046632124352331605
ENSTGUG00000004719	0.5	0.0379746835443038	0.02262443438914027	0.034013605442176874	0.031914893617021274
ENSTGUG00000004731	1.0	0.13333333333333333	0.09523809523809523	0.0	0.07434944237918216
ENSTGUG00000004746	0.4	0.0	0.0	0.0	0.0
ENSTGUG00000004760	0.17117117117117117	0.013761467889908258	0.008948545861297539	0.0027100271002710027	0.009184423218221896
ENSTGUG00000004803	0.3125	0.02564102564102564	0.03361344537815126	0.041666666666666664	0.03291139240506329
ENSTGUG00000004832	0.5189873417721519	0.01937984496124031	0.005714285714285714	0.0	0.011029411764705883
ENSTGUG00000004853	0.8367346938775511	0.04551724137931035	0.012939001848428836	0.012195121951219513	0.02684964200477327
ENSTGUG00000004856	0.04712041884816754	0.004807692307692308	0.0	0.0	0.0015479876160990713
ENSTGUG00000004877	0.0	0.0	0.047619047619047616	0.0	0.025
ENSTGUG00000004890		0.03333333333333333	0.010218978102189781	0.006224066390041493	0.018257694314032343
ENSTGUG00000004895	0.6666666666666666	0.04665629860031104	0.007407407407407408	0.004395604395604396	0.02197802197802198
ENSTGUG00000004934	0.25	0.02404809619238477	0.006	0.0110803324099723	0.013970588235294118
ENSTGUG00000004945	0.5833333333333334	0.01	0.002242152466367713	0.0020833333333333333	0.004908835904628331
ENSTGUG00000004960	0.5324675324675324	0.011406844106463879	0.001702127659574468	0.010764262648008612	0.007897045919859609
ENSTGUG00000004993	0.6666666666666666	0.024390243902439025	0.0	0.0	0.009900990099009901
ENSTGUG00000004997	0.49074074074074076	0.04616895874263261	0.011866235167206042	0.0030959752321981426	0.023157082207641837
ENSTGUG00000005028	0.38016528925619836	0.054924242424242424	0.01763409257898604	0.003083247687564234	0.02909647779479326
ENSTGUG00000005059		0.012195121951219513	0.0	0.0	0.0049504950495049506
ENSTGUG00000005062	0.8095238095238095	0.02412280701754386	0.0035938903863432167	0.004172461752433936	0.0125
ENSTGUG00000005112	0.675	0.00764525993883792	0.0	0.005420054200542005	0.004081632653061225
ENSTGUG00000005124	1.0	0.043478260869565216	0.024390243902439025	0.0	0.022727272727272728
ENSTGUG00000005133	1.0	0.07142857142857142	0.0	0.0	0.045454545454545456
ENSTGUG00000005144	0.6197183098591549	0.034050179211469536	0.0057251908396946565	0.002652519893899204	0.015764222069910898
