Feature	CG_Weighted_mC	CA_Weighted_mC	CT_Weighted_mC	CC_Weighted_mC	CH_Weighted_mC
ENSTGUG00000004696	0.3333333333333333	0.10596026490066225	0.02564102564102564	0.007142857142857143	0.04697986577181208
ENSTGUG00000004719	0.6	0.0273972602739726	0.01773049645390071	0.0033003300330033004	0.014925373134328358
ENSTGUG00000004731	1.0	0.043478260869565216	0.05	0.0	0.03076923076923077
ENSTGUG00000004746	0.2222222222222222	0.047619047619047616	0.0	0.0	0.015384615384615385
ENSTGUG00000004760	0.2647058823529412	0.014018691588785047	0.0017331022530329288	0.0024691358024691358	0.0067733990147783255
ENSTGUG00000004803	0.2857142857142857	0.0	0.07142857142857142	0.0	0.018518518518518517
ENSTGUG00000004832	0.1597222222222222	0.0	0.0	0.0	0.0
ENSTGUG00000004853	0.7333333333333333	0.057803468208092484	0.007957559681697613	0.009259259259259259	0.029508196721311476
ENSTGUG00000004856	0.04395604395604396	0.0038461538461538464	0.005917159763313609	0.0	0.0032858707557502738
ENSTGUG00000004890		0.03411513859275053	0.017130620985010708	0.006920415224913495	0.02122448979591837
ENSTGUG00000004895	0.8	0.04842931937172775	0.010186757215619695	0.001851851851851852	0.02324352879027998
ENSTGUG00000004934	0.5	0.035164835164835165	0.013071895424836602	0.0026666666666666666	0.017843289371605897
ENSTGUG00000004945	0.5384615384615384	0.02631578947368421	0.0058309037900874635	0.006289308176100629	0.012435233160621761
ENSTGUG00000004960	0.52	0.00881057268722467	0.0048134777376654635	0.005997001499250375	0.006650041562759767
ENSTGUG00000004993	0.0	0.06818181818181818	0.06896551724137931	0.0	0.044642857142857144
ENSTGUG00000004997	0.5714285714285714	0.04470588235294118	0.014656144306651634	0.0035398230088495575	0.023023457862728063
ENSTGUG00000004998		0.0	0.0		0.0
ENSTGUG00000005028	0.3508771929824561	0.03091684434968017	0.008293838862559242	0.003401360544217687	0.016033755274261603
ENSTGUG00000005059		0.1	0.0	0.0	0.03125
ENSTGUG00000005062	0.7636363636363637	0.006756756756756757	0.005820721769499418	0.0	0.005069708491761723
ENSTGUG00000005112	0.7692307692307693	0.001893939393939394	0.0018148820326678765	0.0	0.0014619883040935672
ENSTGUG00000005124	1.0	0.0	0.0		0.0
ENSTGUG00000005133	0.6666666666666666	0.038461538461538464	0.0	0.0	0.015873015873015872
ENSTGUG00000005144	0.4864864864864865	0.03283173734610123	0.01544943820224719	0.0	0.018050541516245487
ENSTGUG00000005147	0.7407407407407407	0.04955527318932656	0.006858710562414266	0.00411522633744856	0.022977022977022976
ENSTGUG00000005151	0.7058823529411765	0.019230769230769232	0.027522935779816515	0.009345794392523364	0.01881720430107527
ENSTGUG00000005220	0.36363636363636365	0.036585365853658534	0.018018018018018018	0.005494505494505495	0.023783783783783784
ENSTGUG00000005244	0.37037037037037035	0.02564102564102564	0.022641509433962263	0.010273972602739725	0.021753039027511197
ENSTGUG00000005255	0.15384615384615385	0.050595238095238096	0.011023622047244094	0.008108108108108109	0.02623732856290996
