Feature	CG_Weighted_mC	CA_Weighted_mC	CT_Weighted_mC	CC_Weighted_mC	CH_Weighted_mC
gene:ENSTGUG00000004696	0.7	0.027586206896551724	0.007142857142857143	0.0	0.012468827930174564
gene:ENSTGUG00000004719	0.4246575342465753	0.02702702702702703	0.010752688172043012	0.011627906976744186	0.015810276679841896
gene:ENSTGUG00000004731	0.65625	0.0275	0.0226628895184136	0.0	0.01833976833976834
gene:ENSTGUG00000004746	0.8333333333333334	0.011764705882352941	0.0	0.0	0.00477326968973747
gene:ENSTGUG00000004760	0.6519823788546255	0.010976948408342482	0.0027114967462039045	0.0053404539385847796	0.006390395042602633
gene:ENSTGUG00000004803	0.702020202020202	0.015246636771300448	0.004677268475210477	0.002805049088359046	0.008284432171211598
gene:ENSTGUG00000004832	0.7164179104477612	0.03914590747330961	0.01694915254237288	0.013201320132013201	0.023170731707317073
gene:ENSTGUG00000004853	0.8571428571428571	0.0	0.05	0.0	0.010869565217391304
gene:ENSTGUG00000004856	0.6120218579234973	0.052752293577981654	0.012437810945273632	0.0025380710659898475	0.02353896103896104
gene:ENSTGUG00000004877	0.9310344827586207	0.04242424242424243	0.008403361344537815	0.0	0.01937046004842615
gene:ENSTGUG00000004890	0.6634349030470914	0.017872196931377506	0.0067268883336536614	0.0023679848448969927	0.009832649606042847
gene:ENSTGUG00000004895	0.6666666666666666	0.024364406779661018	0.010882708585247884	0.005326231691078562	0.014274385408406027
gene:ENSTGUG00000004934	0.75	0.006289308176100629	0.0	0.0	0.002544529262086514
gene:ENSTGUG00000004945	0.5	0.014705882352941176	0.0	0.0	0.005494505494505495
gene:ENSTGUG00000004947	0.48148148148148145	0.02142857142857143	0.0045045045045045045	0.0	0.009708737864077669
gene:ENSTGUG00000004960	0.8237410071942446	0.011857707509881422	0.004398826979472141	0.003703703703703704	0.007067137809187279
gene:ENSTGUG00000004993	0.9292929292929293	0.03550295857988166	0.01694915254237288	0.0	0.018779342723004695
gene:ENSTGUG00000004997	0.8405797101449275	0.04984423676012461	0.02617801047120419	0.005917159763313609	0.026897214217098942
gene:ENSTGUG00000004998	0.7857142857142857	0.046218487394957986	0.009345794392523364	0.0	0.019726858877086494
gene:ENSTGUG00000005028	0.527027027027027	0.012396694214876033	0.012244897959183673	0.0053475935828877	0.010385756676557863
gene:ENSTGUG00000005059	0.25	0.03076923076923077	0.0	0.0	0.013513513513513514
gene:ENSTGUG00000005062	0.6476683937823834	0.008961518186610437	0.005208333333333333	0.0023584905660377358	0.005921993056973657
gene:ENSTGUG00000005112	0.3333333333333333	0.007739938080495356	0.001519756838905775	0.0	0.003663003663003663
gene:ENSTGUG00000005116	0.25	0.008	0.0	0.0	0.003787878787878788
gene:ENSTGUG00000005124	0.33783783783783783	0.010638297872340425	0.008583690987124463	0.0	0.007285974499089253
gene:ENSTGUG00000005133	0.7317073170731707	0.024390243902439025	0.0	0.0	0.008086253369272238
gene:ENSTGUG00000005144	0.8709677419354839	0.03255813953488372	0.014634146341463415	0.0	0.016638935108153077
gene:ENSTGUG00000005147	0.6875	0.045454545454545456	0.0	0.0	0.015384615384615385
gene:ENSTGUG00000005151	0.6944444444444444	0.057044410413476264	0.01685162351006987	0.007371007371007371	0.028954802259887006
gene:ENSTGUG00000005220	0.75	0.016339869281045753	0.013986013986013986	0.014336917562724014	0.014925373134328358
gene:ENSTGUG00000005244	0.7368421052631579	0.04477611940298507	0.029850746268656716	0.02040816326530612	0.03278688524590164
gene:ENSTGUG00000005255	0.4470588235294118	0.04768041237113402	0.01987179487179487	0.003838771593090211	0.026239768897448244
