Feature	CG_Weighted_mC	CA_Weighted_mC	CT_Weighted_mC	CC_Weighted_mC	CH_Weighted_mC
gene:ENSTGUG00000004696	0.8010752688172043	0.04606240713224369	0.013996889580093312	0.005802707930367505	0.023458810692853247
gene:ENSTGUG00000004719	0.5181818181818182	0.06722689075630252	0.0	0.0	0.020618556701030927
gene:ENSTGUG00000004731	0.6991150442477876	0.011904761904761904	0.014336917562724014	0.006134969325153374	0.01126488574187319
gene:ENSTGUG00000004746	0.8651685393258427	0.0136986301369863	0.0	0.0	0.005201560468140442
gene:ENSTGUG00000004760	0.6732954545454546	0.01613198900091659	0.00376081233546446	0.0016233766233766235	0.007623467020218761
gene:ENSTGUG00000004803	0.6161825726141079	0.00877808988764045	0.0025380710659898475	0.0012586532410320957	0.004852227613586237
gene:ENSTGUG00000004832	0.7437185929648241	0.04755784061696658	0.010652463382157125	0.0038363171355498722	0.02077022933794894
gene:ENSTGUG00000004853	0.8532110091743119	0.03508771929824561	0.0	0.0	0.011396011396011397
gene:ENSTGUG00000004856	0.6775956284153005	0.04504504504504504	0.009857612267250822	0.0012033694344163659	0.02005103900838498
gene:ENSTGUG00000004877	0.8375	0.023064250411861616	0.0044444444444444444	0.00684931506849315	0.012709030100334449
gene:ENSTGUG00000004890	0.5479056331246991	0.016597226965371217	0.004346848534812261	0.0016203078584931137	0.008160028649630368
gene:ENSTGUG00000004895	0.6721311475409836	0.02148997134670487	0.006829268292682927	0.0011494252873563218	0.010367097212780422
gene:ENSTGUG00000004934	0.6666666666666666	0.006666666666666667	0.0033783783783783786	0.0	0.0037735849056603774
gene:ENSTGUG00000004945	0.42105263157894735	0.0045045045045045045	0.0	0.0	0.0017391304347826088
gene:ENSTGUG00000004947	0.5277777777777778	0.03202328966521106	0.0035398230088495575	0.005405405405405406	0.014941892639734366
gene:ENSTGUG00000004960	0.8601036269430051	0.0023584905660377358	0.003324468085106383	0.0020920502092050207	0.002589555459646094
gene:ENSTGUG00000004993	0.8476454293628809	0.017915309446254073	0.006376195536663124	0.0009033423667570009	0.008852258852258852
gene:ENSTGUG00000004997	0.7610062893081762	0.03444316877152698	0.012672811059907835	0.0014104372355430183	0.01715686274509804
gene:ENSTGUG00000004998	0.7702265372168284	0.045662100456621	0.014084507042253521	0.005063291139240506	0.022476501838986515
gene:ENSTGUG00000005028	0.5027027027027027	0.00949367088607595	0.0016666666666666668	0.0	0.004062681369704005
gene:ENSTGUG00000005059	0.7142857142857143	0.0111731843575419	0.005434782608695652	0.0	0.006607929515418502
gene:ENSTGUG00000005062	0.6056872037914692	0.009497716894977169	0.004171632896305125	0.0027472527472527475	0.005866138949749099
gene:ENSTGUG00000005112	0.3356643356643357	0.007447528774542992	0.008312020460358057	0.0012787723785166241	0.006539366989275438
gene:ENSTGUG00000005116	0.3684210526315789	0.008988764044943821	0.0	0.0	0.0037313432835820895
gene:ENSTGUG00000005124	0.3317972350230415	0.018739352640545145	0.0	0.0	0.006765067650676507
gene:ENSTGUG00000005133	0.6103896103896104	0.046875	0.0041841004184100415	0.010362694300518135	0.019230769230769232
gene:ENSTGUG00000005144	0.8486842105263158	0.022540983606557378	0.012048192771084338	0.0	0.011541072640868975
gene:ENSTGUG00000005147	0.8032786885245902	0.0297029702970297	0.005305039787798408	0.0	0.012939001848428836
gene:ENSTGUG00000005151	0.7134353741496599	0.033414127423822715	0.013059701492537313	0.0025806451612903226	0.017420499176485492
gene:ENSTGUG00000005220	0.7421052631578947	0.022792022792022793	0.01	0.0048	0.012973533990659055
gene:ENSTGUG00000005244	0.7848101265822784	0.02912621359223301	0.01904761904761905	0.0	0.01694915254237288
gene:ENSTGUG00000005255	0.4786995515695067	0.05177603853100542	0.014395393474088292	0.0033831406822667043	0.025109170305676855
gene:ENSTGUG00000005268	0.7132867132867133	0.05037513397642015	0.02127659574468085	0.0056947608200455585	0.026090064331665476
gene:ENSTGUG00000005326	0.6263157894736842	0.04392470051340559	0.011872638963842417	0.004421518054532056	0.021156558533145273
gene:ENSTGUG00000005348	0.7714285714285715	0.05668016194331984	0.0	0.020618556701030927	0.030821917808219176
gene:ENSTGUG00000005420	0.7204610951008645	0.020713463751438434	0.008902077151335312	0.004819277108433735	0.011439114391143911
gene:ENSTGUG00000005437	0.6744604316546763	0.01952141057934509	0.004517453798767967	0.0010384215991692627	0.009950908849674938
gene:ENSTGUG00000005496	0.4409090909090909	0.02145922746781116	0.00628053035589672	0.000998003992015968	0.010435690060005217
gene:ENSTGUG00000005526	0.8109919571045576	0.008246683399067766	0.004374772147283996	0.0017162471395881006	0.0052197802197802195
gene:ENSTGUG00000005528	0.6666666666666666	0.045564516129032256	0.015610217596972564	0.003708281829419036	0.02446877012234385
gene:ENSTGUG00000005541	0.7851239669421488	0.02142051860202931	0.010869565217391304	0.005188067444876783	0.012872083668543845
gene:ENSTGUG00000005579	0.9	0.0	0.0	0.0	0.0
gene:ENSTGUG00000005582	0.7840909090909091	0.056164383561643834	0.011131725417439703	0.003436426116838488	0.026472177201512695
gene:ENSTGUG00000005618	0.69	0.039301310043668124	0.012089810017271158	0.005791505791505791	0.020739910313901346
