Feature	CG_Weighted_mC	CA_Weighted_mC	CT_Weighted_mC	CC_Weighted_mC	CH_Weighted_mC
ENSTGUG00000004696	0.8714285714285714	0.056074766355140186	0.011235955056179775	0.012658227848101266	0.02909090909090909
ENSTGUG00000004719	0.47692307692307695	0.013888888888888888	0.0	0.0	0.003968253968253968
ENSTGUG00000004731	0.8333333333333334	0.03732809430255403	0.029473684210526315	0.006042296072507553	0.026615969581749048
ENSTGUG00000004746	0.9240506329113924	0.025925925925925925	0.0	0.0038022813688212928	0.010869565217391304
ENSTGUG00000004760	0.7308970099667774	0.018695850433196534	0.004604051565377533	0.0028376844494892167	0.009139872694630324
ENSTGUG00000004803	0.6926829268292682	0.0196078431372549	0.005257623554153523	0.005555555555555556	0.011099176512710347
ENSTGUG00000004832	0.6666666666666666	0.05136986301369863	0.020689655172413793	0.006430868167202572	0.025755879059350503
ENSTGUG00000004853	1.0	0.0	0.0	0.0	0.0
ENSTGUG00000004856	0.6131386861313869	0.07857142857142857	0.032640949554896145	0.002849002849002849	0.04061371841155235
ENSTGUG00000004877	0.8205128205128205	0.008658008658008658	0.005649717514124294	0.006535947712418301	0.0071301247771836
ENSTGUG00000004890	0.4781582054309327	0.02358926919518964	0.006185931424531637	0.003481466311693631	0.01203970165032008
ENSTGUG00000004895	0.7115384615384616	0.03870162297128589	0.005201560468140442	0.00473186119873817	0.017241379310344827
ENSTGUG00000004934	0.5714285714285714	0.034482758620689655	0.0	0.0	0.014577259475218658
ENSTGUG00000004945	0.4666666666666667	0.02564102564102564	0.0	0.017241379310344827	0.014778325123152709
ENSTGUG00000004947	0.6060606060606061	0.041666666666666664	0.003937007874015748	0.008298755186721992	0.019157088122605363
ENSTGUG00000004960	0.7841409691629956	0.006858710562414266	0.009836065573770493	0.0	0.005869797225186766
ENSTGUG00000004993	0.8857142857142857	0.025056947608200455	0.03038674033149171	0.008287292817679558	0.021496130696474634
ENSTGUG00000004997	0.78125	0.05177993527508091	0.0176678445229682	0.004347826086956522	0.0267639902676399
ENSTGUG00000004998	0.8397435897435898	0.08446866485013624	0.01910828025477707	0.0	0.03581800580832527
ENSTGUG00000005028	0.4177215189873418	0.020338983050847456	0.0033333333333333335	0.0	0.008883248730964468
ENSTGUG00000005059	0.5	0.037383177570093455	0.0	0.0	0.014814814814814815
ENSTGUG00000005062	0.6238738738738738	0.011663066954643628	0.006054490413723511	0.005198180636777128	0.008053461274845785
ENSTGUG00000005112	0.24528301886792453	0.009411764705882352	0.002386634844868735	0.0	0.004748338081671415
ENSTGUG00000005116	0.28125	0.006578947368421052	0.0	0.0	0.002570694087403599
ENSTGUG00000005124	0.36363636363636365	0.013215859030837005	0.007662835249042145	0.006211180124223602	0.009244992295839754
ENSTGUG00000005133	0.64	0.013513513513513514	0.013333333333333334	0.0	0.008658008658008658
ENSTGUG00000005144	0.8823529411764706	0.01652892561983471	0.0196078431372549	0.00847457627118644	0.01466275659824047
ENSTGUG00000005147	0.7222222222222222	0.009345794392523364	0.00909090909090909	0.0	0.006711409395973154
ENSTGUG00000005151	0.7090464547677262	0.04932182490752158	0.026376677464136973	0.003084832904884319	0.027985930570423614
ENSTGUG00000005220	0.8846153846153846	0.044444444444444446	0.019704433497536946	0.0	0.0218408736349454
ENSTGUG00000005244	0.6818181818181818	0.05128205128205128	0.0136986301369863	0.017543859649122806	0.028846153846153848
ENSTGUG00000005255	0.5314285714285715	0.06462035541195477	0.013817809621289662	0.0030257186081694403	0.029417494642509253
ENSTGUG00000005268	0.7916666666666666	0.09948979591836735	0.022026431718061675	0.0026954177897574125	0.041084634346754315
ENSTGUG00000005326	0.6794871794871795	0.049490538573508006	0.025606469002695417	0.005628517823639775	0.02854230377166157
ENSTGUG00000005348	0.0	0.12727272727272726	0.0	0.0	0.061946902654867256
ENSTGUG00000005420	0.7552447552447552	0.014084507042253521	0.00954653937947494	0.0028328611898017	0.008873114463176575
ENSTGUG00000005437	0.6857142857142857	0.023310023310023312	0.005719733079122974	0.002288329519450801	0.011838006230529595
ENSTGUG00000005496	0.7160493827160493	0.05263157894736842	0.006858710562414266	0.006185567010309278	0.023474178403755867
ENSTGUG00000005526	0.7873754152823921	0.016901408450704224	0.001863932898415657	0.0	0.007189072609633357
ENSTGUG00000005528	0.6538461538461539	0.0546875	0.010070493454179255	0.004016064257028112	0.02627939142461964
ENSTGUG00000005541	0.8390804597701149	0.028481012658227847	0.009554140127388535	0.0036900369003690036	0.014428412874583796
ENSTGUG00000005579			0.0	0.0	0.0
ENSTGUG00000005582	0.9166666666666666	0.04891304347826087	0.007142857142857143	0.0	0.022988505747126436
ENSTGUG00000005618	0.9354838709677419	0.027932960893854747	0.0035211267605633804	0.015209125475285171	0.016574585635359115
ENSTGUG00000005646	0.40789473684210525	0.06060606060606061	0.03317535545023697	0.0040650406504065045	0.033287101248266296
ENSTGUG00000005671	0.7948717948717948	0.045951859956236324	0.020522388059701493	0.005780346820809248	0.02539208364451083
ENSTGUG00000005695	0.7339449541284404	0.060810810810810814	0.0055248618784530384	0.0034965034965034965	0.027472527472527472
ENSTGUG00000005733	0.5952380952380952	0.017857142857142856	0.012698412698412698	0.008583690987124463	0.013574660633484163
ENSTGUG00000005743	0.2882882882882883	0.01904761904761905	0.0	0.0	0.00767590618336887
ENSTGUG00000005745	0.8243243243243243	0.03825136612021858	0.014492753623188406	0.0	0.022462562396006656
ENSTGUG00000005778	0.6511627906976745	0.06040268456375839	0.0196078431372549	0.0	0.026143790849673203
ENSTGUG00000005782	0.926829268292683	0.06542056074766354	0.03508771929824561	0.0	0.03571428571428571
ENSTGUG00000005788	0.7272727272727273	0.025	0.0	0.008547008547008548	0.012232415902140673
ENSTGUG00000005790	0.8148148148148148	0.030303030303030304	0.0035587188612099642	0.0	0.012738853503184714
ENSTGUG00000005826	0.6444444444444445	0.0029850746268656717	0.003472222222222222	0.0	0.0024783147459727386
