Feature	CG_Weighted_mC	CA_Weighted_mC	CT_Weighted_mC	CC_Weighted_mC	CH_Weighted_mC
gene:ENSTGUG00000004696	0.7857142857142857	0.07926829268292683	0.028368794326241134	0.0	0.040865384615384616
gene:ENSTGUG00000004719	0.8181818181818182	0.0392156862745098	0.01639344262295082	0.0	0.02
gene:ENSTGUG00000004731	0.46551724137931033	0.01870503597122302	0.025	0.004454342984409799	0.017201834862385322
gene:ENSTGUG00000004746	0.7241379310344828	0.009708737864077669	0.01282051282051282	0.0	0.006920415224913495
gene:ENSTGUG00000004760	0.6509090909090909	0.014773776546629732	0.005529953917050691	0.0039548022598870055	0.008352440222731738
gene:ENSTGUG00000004803	0.7244897959183674	0.015296367112810707	0.0077951002227171495	0.004975124378109453	0.010208087946603848
gene:ENSTGUG00000004832	0.7735849056603774	0.06884057971014493	0.02364864864864865	0.006153846153846154	0.03121516164994426
gene:ENSTGUG00000004853	0.9130434782608695	0.02702702702702703	0.0	0.020833333333333332	0.017391304347826087
gene:ENSTGUG00000004856	0.650887573964497	0.06569343065693431	0.014619883040935672	0.0	0.03062200956937799
gene:ENSTGUG00000004877	0.9387755102040817	0.034482758620689655	0.0053475935828877	0.0	0.014900662251655629
gene:ENSTGUG00000004890	0.5859085290482077	0.019776300859134382	0.0053705692803437165	0.0022396416573348264	0.00998766954377312
gene:ENSTGUG00000004895	0.6779661016949152	0.034782608695652174	0.005393743257820928	0.0013966480446927375	0.0148263753413968
gene:ENSTGUG00000004934	0.3333333333333333	0.021052631578947368	0.01834862385321101	0.015151515151515152	0.018518518518518517
gene:ENSTGUG00000004945	0.42857142857142855	0.0	0.0	0.0	0.0
gene:ENSTGUG00000004947	0.5813953488372093	0.022727272727272728	0.006024096385542169	0.0	0.011029411764705883
gene:ENSTGUG00000004960	0.8565737051792829	0.007761966364812419	0.001422475106685633	0.0016339869281045752	0.0038314176245210726
gene:ENSTGUG00000004993	0.8163265306122449	0.0	0.0	0.0034129692832764505	0.0011001100110011
gene:ENSTGUG00000004997	0.725	0.043668122270742356	0.008	0.0	0.018072289156626505
gene:ENSTGUG00000004998	0.8198198198198198	0.012048192771084338	0.00425531914893617	0.0	0.005641748942172073
gene:ENSTGUG00000005028	0.6091954022988506	0.017123287671232876	0.003076923076923077	0.0044444444444444444	0.00831353919239905
gene:ENSTGUG00000005059	0.7142857142857143	0.0	0.0	0.0	0.0
gene:ENSTGUG00000005062	0.6484018264840182	0.012918853451756156	0.006796556411418215	0.00314070351758794	0.0082855321861058
gene:ENSTGUG00000005112	0.27450980392156865	0.011456628477905073	0.0016286644951140066	0.003278688524590164	0.0058823529411764705
gene:ENSTGUG00000005116	0.8181818181818182	0.02564102564102564	0.0136986301369863	0.0	0.015706806282722512
