Feature	CG_Weighted_mC	CA_Weighted_mC	CT_Weighted_mC	CC_Weighted_mC	CH_Weighted_mC
gene:ENSTGUG00000004696	0.7653061224489796	0.049586776859504134	0.024691358024691357	0.011764705882352941	0.03078556263269639
gene:ENSTGUG00000004719	0.6052631578947368	0.03389830508474576	0.047619047619047616	0.015625	0.03225806451612903
gene:ENSTGUG00000004731	0.6363636363636364	0.02284263959390863	0.008064516129032258	0.0	0.011695906432748537
gene:ENSTGUG00000004746	0.8285714285714286	0.0	0.0	0.0	0.0
gene:ENSTGUG00000004760	0.6782945736434108	0.015525114155251141	0.004968383017163505	0.0005837711617046118	0.007520026156612718
gene:ENSTGUG00000004803	0.6018099547511312	0.018168604651162792	0.0035149384885764497	0.01019108280254777	0.011215519854501364
gene:ENSTGUG00000004832	0.7570093457943925	0.075	0.011673151750972763	0.007352941176470588	0.032138442521631644
gene:ENSTGUG00000004853	0.5	0.0	0.0	0.0	0.0
gene:ENSTGUG00000004856	0.8879310344827587	0.10922330097087378	0.03067484662576687	0.006688963210702341	0.054966248794599805
gene:ENSTGUG00000004877	0.9117647058823529	0.044444444444444446	0.015463917525773196	0.009433962264150943	0.02377179080824089
gene:ENSTGUG00000004890	0.5163755458515283	0.02259636685866194	0.005798969072164949	0.001994415636218588	0.01105985661090424
gene:ENSTGUG00000004895	0.6222222222222222	0.023832221163012392	0.01	0.0	0.012236573759347382
gene:ENSTGUG00000004934	0.4	0.028708133971291867	0.005405405405405406	0.0	0.0137524557956778
gene:ENSTGUG00000004945	0.4166666666666667	0.0	0.0	0.0	0.0
gene:ENSTGUG00000004947	0.5362318840579711	0.04297994269340974	0.010169491525423728	0.0071174377224199285	0.021621621621621623
gene:ENSTGUG00000004960	0.8995433789954338	0.007473841554559043	0.0	0.0035971223021582736	0.003747323340471092
gene:ENSTGUG00000004993	0.8518518518518519	0.014326647564469915	0.0	0.0037735849056603774	0.007371007371007371
gene:ENSTGUG00000004997	0.7633587786259542	0.031007751937984496	0.009592326139088728	0.0030211480362537764	0.014977973568281937
gene:ENSTGUG00000004998	0.8041958041958042	0.048	0.013793103448275862	0.006006006006006006	0.02404809619238477
gene:ENSTGUG00000005028	0.7592592592592593	0.019230769230769232	0.0	0.0	0.007425742574257425
gene:ENSTGUG00000005059	0.9	0.043478260869565216	0.0	0.0	0.018461538461538463
gene:ENSTGUG00000005062	0.6205357142857143	0.012334801762114538	0.004217432052483599	0.0006587615283267457	0.006416751097602162
gene:ENSTGUG00000005112	0.34285714285714286	0.005952380952380952	0.004966887417218543	0.003401360544217687	0.005095541401273885
gene:ENSTGUG00000005116	0.20588235294117646	0.005917159763313609	0.0	0.0	0.002531645569620253
gene:ENSTGUG00000005124	0.39416058394160586	0.04716981132075472	0.013850415512465374	0.0	0.022172949002217297
gene:ENSTGUG00000005133	0.782608695652174	0.022222222222222223	0.0	0.0	0.007407407407407408
gene:ENSTGUG00000005144	0.8709677419354839	0.08264462809917356	0.03389830508474576	0.00980392156862745	0.04398826979472141
gene:ENSTGUG00000005147	0.7755102040816326	0.03717472118959108	0.0036900369003690036	0.0043859649122807015	0.015625
gene:ENSTGUG00000005151	0.7220843672456576	0.053006681514476614	0.02839564600094652	0.004904632152588556	0.03035685451316002
gene:ENSTGUG00000005220	0.8166666666666667	0.016129032258064516	0.03139013452914798	0.004830917874396135	0.017699115044247787
gene:ENSTGUG00000005244	0.7037037037037037	0.0449438202247191	0.014084507042253521	0.0	0.023255813953488372
gene:ENSTGUG00000005255	0.4482758620689655	0.047424366312346686	0.01727684080625257	0.0023952095808383233	0.024744157629448604
gene:ENSTGUG00000005268	0.8260869565217391	0.07236842105263158	0.027777777777777776	0.0028735632183908046	0.0372168284789644
gene:ENSTGUG00000005326	0.7513513513513513	0.049886621315192746	0.01822079314040729	0.006125574272588055	0.02633711507293355
gene:ENSTGUG00000005348		0.06097560975609756	0.0	0.0	0.028409090909090908
gene:ENSTGUG00000005420	0.7006802721088435	0.036036036036036036	0.013054830287206266	0.0	0.01594746716697936
gene:ENSTGUG00000005437	0.7096774193548387	0.022747156605424323	0.003105590062111801	0.0013623978201634877	0.010552233556102708
gene:ENSTGUG00000005496	0.8333333333333334	0.07988587731811697	0.014184397163120567	0.004123711340206186	0.035959809624537285
gene:ENSTGUG00000005526	0.8742331288343558	0.014717906786590351	0.0024509803921568627	0.0013513513513513514	0.006903043614684657
gene:ENSTGUG00000005528	0.6582278481012658	0.0696748506967485	0.026687598116169546	0.003076923076923077	0.03780617678381257
gene:ENSTGUG00000005541	0.8405797101449275	0.013114754098360656	0.0036363636363636364	0.0	0.0059382422802850355
gene:ENSTGUG00000005582	0.7837837837837838	0.09055118110236221	0.03153153153153153	0.01015228426395939	0.0475482912332838
gene:ENSTGUG00000005618	0.82	0.09226190476190477	0.017605633802816902	0.0	0.041379310344827586
gene:ENSTGUG00000005646	0.30434782608695654	0.03987730061349693	0.014035087719298246	0.0027624309392265192	0.018499486125385406
gene:ENSTGUG00000005671	0.7733333333333333	0.028708133971291867	0.012605042016806723	0.0028089887640449437	0.0152
gene:ENSTGUG00000005695	0.7132352941176471	0.05263157894736842	0.009111617312072893	0.0	0.02404207362885049
gene:ENSTGUG00000005733	0.3829787234042553	0.03526448362720403	0.00819672131147541	0.0	0.016617790811339198
gene:ENSTGUG00000005743	0.08759124087591241	0.01167728237791932	0.0	0.0015290519877675841	0.0050568900126422255
gene:ENSTGUG00000005745	0.7652173913043478	0.041005291005291	0.026490066225165563	0.0	0.027151935297515885
gene:ENSTGUG00000005778	0.8888888888888888	0.07462686567164178	0.03937007874015748	0.0	0.0379746835443038
gene:ENSTGUG00000005782	0.6923076923076923	0.0	0.043478260869565216	0.0	0.008771929824561403
