Feature	CG_Weighted_mC	CA_Weighted_mC	CT_Weighted_mC	CC_Weighted_mC	CH_Weighted_mC
ENSTGUG00000004696	0.8103448275862069	0.06074766355140187	0.0	0.0	0.023809523809523808
ENSTGUG00000004719	0.25	0.0136986301369863	0.013888888888888888	0.0	0.00975609756097561
ENSTGUG00000004731	0.8035714285714286	0.02102803738317757	0.019559902200488997	0.0031446540880503146	0.015584415584415584
ENSTGUG00000004746	0.7368421052631579	0.012658227848101266	0.0	0.0	0.005235602094240838
ENSTGUG00000004760	0.6153846153846154	0.017847485127095726	0.005282620179609086	0.004688546550569324	0.009551098376313277
ENSTGUG00000004803	0.5170731707317073	0.009927797833935019	0.005285412262156448	0.0061162079510703364	0.007385524372230428
ENSTGUG00000004832	0.7608695652173914	0.05	0.014534883720930232	0.00516795865633075	0.020181634712411706
ENSTGUG00000004853	0.8529411764705882	0.0	0.0	0.0	0.0
ENSTGUG00000004856	0.6283185840707964	0.05329153605015674	0.017793594306049824	0.004098360655737705	0.027251184834123223
ENSTGUG00000004877	0.9487179487179487	0.042328042328042326	0.019230769230769232	0.007142857142857143	0.024742268041237112
ENSTGUG00000004890	0.5752608047690015	0.016484534172995	0.004132231404958678	0.003187055650894827	0.008520743120547562
ENSTGUG00000004895	0.7355371900826446	0.03153153153153153	0.006418485237483954	0.0015128593040847202	0.014604810996563574
ENSTGUG00000004934	0.625	0.0056179775280898875	0.0	0.0	0.0021691973969631237
ENSTGUG00000004945	0.25	0.0	0.0	0.0	0.0
ENSTGUG00000004947	0.6458333333333334	0.02830188679245283	0.0	0.005376344086021506	0.012006861063464836
ENSTGUG00000004960	0.845	0.008319467554076539	0.001876172607879925	0.008146639511201629	0.006153846153846154
ENSTGUG00000004993	0.7804878048780488	0.0030959752321981426	0.0045871559633027525	0.0	0.0023923444976076554
ENSTGUG00000004997	0.6741573033707865	0.015479876160990712	0.006153846153846154	0.0040650406504065045	0.008948545861297539
