Window	CG_Weighted_mC	CA_Weighted_mC	CT_Weighted_mC	CC_Weighted_mC	CH_Weighted_mC
1	0.42658396614689004	0.03349620832853255	0.010798158448136785	0.002950774969322698	0.017649196373237426
2	0.42016514494576557	0.0333093092801601	0.010788548117866	0.0029943811318760677	0.017599245890436387
3	0.415926921801908	0.03274450210576758	0.010643773361894432	0.002883085937944165	0.01727357417465721
4	0.40555024349024926	0.03334750722786533	0.010654128463779748	0.0029776156659772385	0.017539233081753675
5	0.39757193660778045	0.03234410208609792	0.010920140117472225	0.0028675571609028047	0.0172025398798333
6	0.4015081064325209	0.033176511040102094	0.010441237377283466	0.0030313374056846493	0.017392444204569785
7	0.3877484545227733	0.03222458434447765	0.010567692436624934	0.002820630679191991	0.017002019176018124
8	0.3866541960951523	0.03263181268241943	0.010426485739965364	0.0028045927142569377	0.01710625118095255
9	0.3668798892065516	0.032517023855718745	0.010578955527727056	0.002871961321649248	0.017103251770776956
10	0.36227991046072633	0.03189305623736707	0.010840146470747993	0.0029163384420592365	0.01690841956082874
11	0.34250449652008447	0.03216115499719296	0.010582634064754013	0.002976233723515417	0.016925069344967236
12	0.32151887245050115	0.03215516026880615	0.010601809741793394	0.002873551707239561	0.016878921352090293
13	0.3161055942683907	0.03112863127932414	0.010221661071548678	0.0028165733676738624	0.016354933911815153
14	0.308655951433121	0.031673890979235474	0.010443986745591431	0.0028380304315948164	0.01657851625154601
15	0.2994463459446838	0.031868771499965226	0.010622948935550143	0.00281913275951086	0.01676869901433823
16	0.2895164150133448	0.031883723590318644	0.010575627634384252	0.002887921155168462	0.016707636699694012
17	0.2780289106353385	0.03268738882352705	0.010639633789665183	0.0028166678020217217	0.017047521546135716
18	0.2754125641381223	0.032708506542939136	0.010392760375490279	0.0029648267196451337	0.01699072434700372
19	0.2852972027972028	0.033538092812718974	0.010438346697260575	0.0025852073506578348	0.01719807461457176
20	0.29064154242144624	0.029597225938614462	0.010172056918088113	0.002677814624264397	0.015418472342098484
21	0.4711687982978589	0.026402838673437824	0.009017879663487102	0.0023715103981609767	0.013568761938353708
22	0.5604330732377285	0.02616052007469037	0.008595448600896925	0.0024626731127497677	0.013494149529956926
23	0.6238959647091471	0.026928426266009185	0.008773126915590953	0.0026088059451948964	0.014000316333962747
24	0.6444887188665319	0.02748122946973252	0.008906726871755423	0.0025834436346819332	0.014205947197233398
25	0.6690361201599628	0.02789355203112447	0.009030404543488147	0.0026287404190269373	0.014459971939754505
26	0.6641239594141057	0.02791623675758941	0.009316427494233063	0.002461053756173075	0.014529881820978433
27	0.6871916148433622	0.027227839549980277	0.009027493714242081	0.002409679492806356	0.01416525661857232
28	0.6814477072456235	0.027463612571181403	0.009039646281912322	0.0024644045605804374	0.014320721591202606
29	0.6836566995980616	0.028336766564999005	0.009271278507808444	0.0024368348485784472	0.014737942288981294
30	0.7019343652356097	0.02812899470262569	0.009167473444709409	0.0024070538482067706	0.014598853023193291
31	0.6941282153895932	0.027191958251204212	0.00927944867285054	0.002496846057721628	0.014304238114116366
32	0.6980853451694836	0.02829537553195306	0.00943594728159064	0.0025095483780456242	0.01475935111596126
33	0.6884167782987274	0.027821906443447	0.009192421414294917	0.002473379226003086	0.014436328811121502
34	0.6921188645936694	0.02754834263454372	0.00936980413530463	0.0026312202381617435	0.01446428867652226
35	0.7117319989924774	0.027569010800122605	0.009266268791134924	0.0023472221196133417	0.01434750115781595
36	0.7098507970003611	0.027255227865777318	0.009136397579259882	0.0023971812629269697	0.01419508973054082
37	0.7055099842001452	0.027225207672082377	0.009287460562437686	0.002514573875991341	0.014258355097127392
38	0.7043990303495633	0.026879572629085934	0.008868427943580634	0.0025368021312386743	0.01396908832501711
39	0.7094994098079193	0.026019681363991316	0.008807611558953436	0.002503822645104124	0.013610582911180988
40	0.7118974017708107	0.027342696447528014	0.009177777386303427	0.002464478527016966	0.014224375637778196
41	0.6004697330750373	0.029079106667593727	0.009453308239999453	0.002824227356358035	0.01535451312171964
42	0.5941813704826331	0.030510347876543893	0.009585643230425938	0.0026602795474081785	0.01627169435212284
43	0.5892608485606298	0.03148781774762964	0.00981777890906913	0.0028289237755225573	0.016811234757612842
