Window	CG_Weighted_mC	CA_Weighted_mC	CT_Weighted_mC	CC_Weighted_mC	CH_Weighted_mC
1	0.4303863598584693	0.024536883701997587	0.0075225528077266825	0.002531386436020487	0.012877846750289981
2	0.42286348501664817	0.023886272633408045	0.007813574265354159	0.0023064500655559463	0.012728956706814608
3	0.4247860554195253	0.02344746997955073	0.007341957133578696	0.0028073618842305095	0.012456539460087705
4	0.4119706325667331	0.02360437890239895	0.007495178183416207	0.002638394889167274	0.012531821406640315
5	0.4119548801208231	0.023506278654110212	0.007703020516099665	0.0025443562098693816	0.012544944799074968
6	0.41014804090972773	0.024164511189180147	0.007636306844180433	0.002586185962554941	0.012807392408909109
7	0.3958276828496519	0.02330437972461319	0.007667117236381879	0.002760411775034607	0.012504300541639899
8	0.3898138182151281	0.023591939331970006	0.0074683637726165675	0.0025470817955894616	0.012481496295135638
9	0.36956914869569146	0.02334537679806222	0.0073495385340588025	0.002539513923756489	0.012306982791092227
10	0.3640988372093023	0.023334985771684146	0.0077018089893787015	0.0026503347243776705	0.01241833152285143
11	0.3512882067989883	0.02314232738587033	0.0077161037344885474	0.0026509187459634698	0.012380974682439495
12	0.3331077365593672	0.022993962479125593	0.007517951328664705	0.0025590425870520082	0.012212493304436408
13	0.32065262981293513	0.023067871306453346	0.007186079417165909	0.0025990569868892966	0.012124533640415693
14	0.3108680094059912	0.022576183724227702	0.007305212193920178	0.002579362472684595	0.01194966595201452
15	0.3041338778762825	0.022006935195374954	0.007038831888337814	0.002635069730756821	0.011670947229945475
16	0.29792390338476454	0.022854716935030665	0.007743316608112322	0.0026700746251626007	0.012216394711864724
17	0.2871321082040627	0.02387803586196643	0.007465545525093074	0.002765067055203586	0.012552857100495212
18	0.2806987387464816	0.02345738041068065	0.007320082985598569	0.002631107148567912	0.012300605709786647
19	0.2949384350850841	0.02450173035760724	0.007360613864656054	0.0025080005216641084	0.012684919309677098
20	0.29978475829813406	0.021551664331006925	0.007472535441064501	0.0026382738151323848	0.011499971922621356
21	0.4880518077691273	0.01905306476789903	0.006545749436880699	0.0022437475041095127	0.01000734445929012
22	0.5770774970630381	0.018619043872761126	0.0061587073336865205	0.0022253073378805254	0.009788581601955957
23	0.6431555023188673	0.019411044485605752	0.0068060182404019445	0.002405552666681739	0.010459238513632799
24	0.6663213698129303	0.01971805377480039	0.006609066465144681	0.0025164434266237053	0.01048617504395011
25	0.6831356630938035	0.019392175338103633	0.006697444786548455	0.002516478005444906	0.010439346257332737
26	0.682456300627322	0.01937075013807029	0.006419186024622567	0.0024637803234501348	0.010307339025744973
27	0.702205550031637	0.019326204887992155	0.0064915189389108535	0.002400898400691872	0.01031832081976156
28	0.6979245064551612	0.019242553548693985	0.006523905886616932	0.002577319587628866	0.010368625280135258
29	0.7008207418578347	0.01961857312043125	0.006625864978158751	0.0023848429978359756	0.010510579576816927
30	0.7114093959731543	0.020007248030280658	0.006502578758435563	0.002566946352780728	0.010639095697412448
31	0.7094574330755891	0.019850024249810354	0.00645742563606046	0.0023181570832577544	0.01050084084856627
32	0.7137178498110544	0.019737782588273734	0.006641940525192049	0.0023251773456012008	0.010505010719498177
33	0.7067540165340821	0.01974185282887536	0.006330606150118834	0.0024765404410287506	0.010432142004911054
34	0.7100504887208695	0.019396749988795505	0.006531850767805882	0.002390142112871989	0.010357564758469388
35	0.7273947657180212	0.018705116320627227	0.006283664642868342	0.0022612919643604924	0.009960825245119358
