Window	CG_Weighted_mC	CA_Weighted_mC	CT_Weighted_mC	CC_Weighted_mC	CH_Weighted_mC
1	0.4098215968028243	0.02491406263878773	0.007710541307830546	0.0026446563742890134	0.013098724520942998
2	0.4042335337232996	0.02448890889274257	0.007831497850581527	0.0025831861825405585	0.012995312162037722
3	0.40493931867288624	0.024500450507281248	0.007851140199948536	0.002634783648058038	0.012989093150958165
4	0.3941506426424003	0.024589989862217818	0.007667702853404661	0.0025241697061442873	0.012928909575835503
5	0.3889845263975919	0.023997570544640127	0.007723128738168515	0.002545630776607102	0.01271364020488764
6	0.3916583469840747	0.023857701288844995	0.007691600709957186	0.002525099138342459	0.012654100017735948
7	0.3802200902934537	0.023680683843146182	0.007675177591188046	0.0026110569558557306	0.012607325195780027
8	0.37008524291382683	0.023699787447390656	0.007621859777856943	0.0025700996443165673	0.012582025639697021
9	0.34541114205612666	0.023603345275189598	0.00733892714657092	0.002489266586995972	0.012370782100948852
10	0.3433960214050941	0.023559355991317428	0.007704152511849888	0.002732727486639405	0.012512776250936926
11	0.33097359210944954	0.02339278128577497	0.007606021593096327	0.0025852391301219037	0.012374338222710486
12	0.3165931989924433	0.023218091375443183	0.0074717482941155326	0.0024348134849536134	0.012197301589585917
13	0.3058407435654601	0.022554189715978355	0.007270143646292961	0.002461145800100269	0.011877313112730676
14	0.294233827098502	0.022982608816819374	0.0073899316518058495	0.002561277064657355	0.0120695377237479
15	0.2884657796074395	0.022967891903125374	0.007523688342998186	0.002536109504972034	0.012154813946049685
16	0.2848635399016237	0.02281172272372732	0.007397568913243025	0.0024096617427705335	0.01196380740641425
17	0.2678437481968727	0.022981616871134106	0.007501589319771138	0.0024902468662061908	0.012108319029767058
18	0.26546108502347887	0.02332776617954071	0.007324063107718852	0.002523230061374762	0.012159977841935617
19	0.26767193480676627	0.02356187099725526	0.007240203784878944	0.0024846145822467925	0.012207007098196887
20	0.27502977270845674	0.020811659094400914	0.006994694417378608	0.0024123518909267977	0.010918164555613992
21	0.45802170915537493	0.01909719716975233	0.006463043755482478	0.0021068611928570812	0.009907160323784022
22	0.5539457476653263	0.01914414128300046	0.006107510203078469	0.0023120548257664513	0.009951536242493217
23	0.6147178580907438	0.019703662788878442	0.006425483343543007	0.0023031410842272357	0.010361184463079948
24	0.6374685937783303	0.01989689049571024	0.006344076368315528	0.002287612664440289	0.010371074268345253
25	0.6603261420034438	0.020099514628921608	0.006322724848980665	0.0023710535323505544	0.010496792932660596
26	0.6588148765279424	0.019768523077985645	0.006496254864953174	0.0022115224127546244	0.01039013910845057
27	0.68074249563927	0.0191909456766648	0.00630768237246352	0.0023221719862124538	0.010153988687921946
28	0.6718454505604609	0.019422783501568036	0.006385300755066861	0.002217868296335938	0.010268046762087476
29	0.6741955677976712	0.02015083781304534	0.006601547135177658	0.0021926279911451563	0.010626457813416564
30	0.6916240982413073	0.020052162840839435	0.006561266334606726	0.002330938921239427	0.010580836508486319
31	0.687533431208531	0.019262572145186615	0.006487493923174664	0.0022619356502388485	0.010250772571970736
32	0.6924370311199495	0.019739458973408407	0.006610640446039023	0.0021074883404414145	0.010406406871684617
33	0.6830530038504437	0.019675922054493172	0.006428499440895719	0.0022638229314755763	0.010357006571973712
34	0.6877685888799544	0.01941670463618237	0.0065283591514151565	0.002214592860758216	0.010277595708394848
35	0.7023826823340766	0.018938547097463964	0.006407236408178649	0.002161986827816718	0.010031225619728341
36	0.7028085697263673	0.019275186614652762	0.006284286628814603	0.0022338039195777147	0.010138532087720732
37	0.6976374153983179	0.019029426699228667	0.006433384090607761	0.002313007815421189	0.010105605875723286
38	0.6988309296695566	0.01903562667270945	0.0061296166627766106	0.002077005083385998	0.009915886954925866
39	0.702684876510019	0.01845261571985753	0.006193866053575964	0.002163860783186844	0.009737394342757309
40	0.7034214692901466	0.01926943293351908	0.0063382767818242645	0.0021779973357654784	0.010097374130372013
41	0.5950194973167059	0.02100350507663324	0.006696050607704109	0.0025732912573469546	0.011176012749712761
42	0.587054187917733	0.021485279352774275	0.0065930827880023085	0.0023658327904110773	0.011506467465591082
43	0.5825415271036981	0.022099462809650416	0.006881162366107564	0.002477968409415968	0.011907462551570755
44	0.5736342685262327	0.022484763157407234	0.006998625520438871	0.002453945538039282	0.012080871297563071
45	0.5578198788821601	0.02263705295223519	0.006708896463502809	0.00252191104814982	0.012054510784999448
46	0.5485536506255378	0.02301483239558956	0.006809988779334877	0.0025809777899251794	0.012242532962072583
47	0.5454393919189225	0.022791893876081024	0.007044048958779417	0.0025848312198081653	0.012229461938800002
48	0.5411844942139306	0.02306284218328978	0.007158904385028015	0.0024257264569261597	0.012312552034690888
49	0.5393443689931225	0.02302285831027658	0.007092170446149192	0.002540567743151794	0.012274303590580444
50	0.5335433070866141	0.02316449567723343	0.007193908488155946	0.0025228133303296166	0.012412491587397401
51	0.520894958776512	0.023154484415339373	0.00722897795116985	0.002422810460133755	0.012402135439008092
52	0.5259735414201498	0.023616172550706048	0.007216315392827353	0.0025697401929537693	0.012607698255706103
53	0.5198623402163225	0.023558471891987263	0.007079763658757406	0.0024804999609309764	0.012472077233020804
54	0.522915305900283	0.02395161115759219	0.007330679724323279	0.0025515661283471865	0.012749989497996812
55	0.5229467921607341	0.023756697407204257	0.007314206861534745	0.002526182832482501	0.012631759061459294
56	0.5169036370119451	0.023858218606751202	0.007408651705772751	0.002541667184528766	0.01269681071877651
57	0.5195590045974674	0.024095484182842544	0.007519686878701834	0.002674919445768013	0.012895415627884018
58	0.5161508083842441	0.023991040714267064	0.007604240726025679	0.002558327164710936	0.012853770525824275
59	0.5230456243329776	0.024326680048298112	0.007572275818026685	0.002760311634956223	0.012979015372163043
60	0.5205551077318576	0.024245978797964838	0.007509639261983003	0.0025527706038888146	0.012856747360855462
