Window	CG_Weighted_mC	CA_Weighted_mC	CT_Weighted_mC	CC_Weighted_mC	CH_Weighted_mC
1	0.4355695782132182	0.0262183641031911	0.008062959820024163	0.00311321530527132	0.01397198888149275
2	0.4223323374383638	0.025317538069143778	0.008420002101061036	0.0029382148869554273	0.013708481237019027
3	0.4277799283847866	0.025588425293534594	0.008594669664704716	0.003021771027481461	0.013892093700429342
4	0.41768700738611014	0.02605427458737714	0.008231282588794098	0.0030510938411035054	0.013960697191576475
5	0.41549986836121683	0.025296027929321313	0.008434851588813004	0.0033240467279662335	0.013786478447738882
6	0.41358629423430743	0.024442162356178587	0.008281334361225197	0.002940458711559003	0.013312019510746153
7	0.40307790812009786	0.024966851418149673	0.008420771417900886	0.0031501208016875937	0.01358434810201896
8	0.39367485143041414	0.02473555819247595	0.007904410248514657	0.002942831351880862	0.013269873918260127
9	0.37647930655049294	0.025237343818713297	0.00834083441785546	0.0032122349195519927	0.013653969684960365
10	0.3678242381289865	0.02426422033795747	0.008225527577059761	0.0030040286905315483	0.01316053108273327
11	0.3526887313869562	0.02463306223818711	0.008244906802903393	0.003064054113606978	0.013318352385415923
12	0.3362727932698467	0.024718519829546228	0.008106827582398097	0.0029360275041657	0.013247344573312765
13	0.32868249632275687	0.023948753095153874	0.008057005995150326	0.0028171667351692014	0.012916398737988834
14	0.31628262937988666	0.023929982643376785	0.00822132048355736	0.0029514154971208373	0.012967253324908622
15	0.3179871075067582	0.024221115343295244	0.007729164156696292	0.0029083336325446125	0.012945946036575484
16	0.3129437578919042	0.024381825946053454	0.00773636558999131	0.002788624941244531	0.012934402887933131
17	0.3039160223772707	0.024295216597829218	0.008431951243688826	0.002621121559192882	0.013136096051376318
18	0.3022584665165395	0.024233238012248554	0.007763495976949888	0.0028860722961110176	0.01293630934983402
19	0.3142511102139685	0.0248515921835389	0.007889940579837797	0.0030493812564041933	0.013271359399707318
20	0.30975058999303895	0.022220606124715714	0.007706981536662118	0.0029819752879869698	0.012032711016954497
21	0.486036866359447	0.02014107974951091	0.0070778208748842825	0.0025805904184282562	0.0107454226089562
22	0.5751769020195238	0.020038170628913266	0.006644244251583163	0.0027097898619638616	0.010675123341386459
23	0.627833611248817	0.020900662806028335	0.006969280146721687	0.002738425427357002	0.011232172298894307
24	0.6451495147993794	0.02180263583194589	0.007217558302679718	0.0027280514859314253	0.011605901076232347
25	0.6707787561059083	0.021402922036455656	0.007134294508342783	0.002732324183258384	0.01148207070996097
26	0.6673943598791829	0.021257242959169923	0.006991285959091406	0.0025376848253028154	0.011298193689167197
27	0.6941360062421223	0.021163157608399978	0.0069012508517168735	0.002602813235474316	0.011276726338193604
28	0.6865283468456688	0.02092384149552396	0.0070108879863469056	0.002832398056149328	0.011294284859207433
29	0.6888256782707886	0.021485655087845407	0.00679427656363406	0.002577624795724222	0.011381814838650363
30	0.6964018299971149	0.021346762218348504	0.007357760238405996	0.002856587862929488	0.011564201530769338
31	0.6887071381945244	0.02043188934351203	0.007368289871327538	0.0027580143714527787	0.011223788180183625
32	0.6948750776407357	0.021313907671352824	0.007126436174845792	0.0026020005545247084	0.011383015364970555
33	0.6864382450227797	0.02106391602253405	0.007062764886045602	0.0027440714721838175	0.011296657409772854
34	0.6932346359097952	0.020915968057940135	0.007123611356900905	0.0026313313259490267	0.011256959687938418
35	0.7092778957876287	0.02036893186935954	0.007010810708110881	0.0026152097276860983	0.010990098345699221
36	0.7111118269870927	0.020329317102507207	0.006705814122082065	0.002548951102064377	0.010857513691626497
37	0.7047856409378743	0.020098678845212853	0.006812829053877236	0.0028734612792223916	0.01086380622383098
38	0.7017233844458378	0.020438495909861184	0.006715252365833486	0.0027014237233136383	0.01090853365047366
39	0.707335181152247	0.019667898883041206	0.0067349454958241526	0.0027649263004951535	0.010632936491544048
40	0.7035836017918009	0.02070430511875907	0.007004471964900927	0.0026973509008308264	0.011103590475279052
41	0.6032901333135282	0.022555728256359653	0.007121752512820981	0.002968785933808618	0.012152770483800087
42	0.5975727093811503	0.022313058214913906	0.007053502562628074	0.0028714432437905945	0.012238864554060204
43	0.594395658149123	0.023237318935895517	0.00736935884134217	0.0028076510267473183	0.012719853986846089
44	0.5768085479068138	0.023948899382112778	0.007303097180113813	0.0026893001524752754	0.012928062653365513
45	0.5742683176422432	0.024006968153858756	0.00755259062564616	0.003022530959103234	0.013121573561698357
46	0.5669142641319401	0.024518783189532968	0.007669007478323383	0.002931761330837721	0.013337690209936906
47	0.5665319986618975	0.024523072434640258	0.007714499506669345	0.0028569527937567177	0.01332129020530125
48	0.5543043299815309	0.024289324455077303	0.007873314649885695	0.0029230586774380333	0.013276108633386387
49	0.5590933901697295	0.024744309478352787	0.0076827384753398896	0.0031057088702244945	0.0134356429781612
50	0.5536962399877557	0.025089237512791383	0.007741007445882903	0.0027388550607683466	0.013531024995302848
51	0.5502253702511268	0.02433763141433097	0.007673342995572817	0.0028917639058792187	0.01325316416765273
52	0.5563342997604941	0.024975591063169718	0.007800055174377731	0.002835416484573027	0.013514307059410754
53	0.5456706802668916	0.025348479994743024	0.008128051919686734	0.0028419651946120787	0.013738522624549037
54	0.5430959115453844	0.024873761373872944	0.007665205770390302	0.002887685881604879	0.013409862200229652
55	0.5384817303653927	0.025022691125896196	0.008067314561763605	0.0029271603716220992	0.013623751917332352
56	0.5336597627713335	0.0256369235691717	0.007901769887370803	0.0029522588664879774	0.013763313076148876
57	0.5396766202285501	0.025507763186457682	0.008222428651576885	0.0031846905327183915	0.013942645542721286
58	0.5309312144336926	0.025233171707157942	0.008094682694943844	0.0029395175286358903	0.013747403649859762
59	0.5406604881869208	0.02510105912091897	0.008109608643435073	0.0028807847728927792	0.013621402177728562
60	0.5365655126802839	0.025408557571464235	0.008309513191005575	0.002971985036856174	0.013818796912992917
