Window	CG_Weighted_mC	CA_Weighted_mC	CT_Weighted_mC	CC_Weighted_mC	CH_Weighted_mC
1	0.4340654415060511	0.03442659963574514	0.01118803313141303	0.0032312633307999706	0.01841586130369218
2	0.42937071536167726	0.03389078303841575	0.010914227429075218	0.0030880183899881118	0.018087602082199415
3	0.43279781752046076	0.03397494059847604	0.01109323397408756	0.003232849313576482	0.01819190040068689
4	0.4133366096384802	0.033629948956170407	0.011380422412584334	0.0031271217099557444	0.018131488219846833
5	0.42239732569245464	0.03315662708930927	0.011445344498043141	0.003213298563294168	0.017958196801051606
6	0.4215844667038745	0.032791942654931495	0.010971904483729795	0.003111253102651692	0.017652503735853725
7	0.4027777777777778	0.032892843364788156	0.011285023771004337	0.0032644933100178827	0.01783121913873755
8	0.3999481895112544	0.03374788491441499	0.010755079349034672	0.002961282486272699	0.01788632415963532
9	0.3821308604404123	0.03338400280235372	0.010922413912178682	0.003114115959844294	0.017787800174624214
10	0.37625235034939525	0.032547918765506965	0.010936218140356243	0.0030690035796445115	0.017410521161191943
11	0.3639187053887648	0.033289503754218734	0.011335820128874106	0.0032180588041379526	0.017884066980770694
12	0.346510412368298	0.032292607275571414	0.011011620988034898	0.003139357630930934	0.017372206823571577
13	0.3353316153533161	0.03133826450476479	0.011183984942110294	0.0028670822783463477	0.01694314128989142
14	0.3261058795600222	0.03255276293896138	0.010924707792933393	0.0029017820548551568	0.01731077156892013
15	0.3198938287989383	0.03178404305515644	0.0110218526190276	0.0030979668534475463	0.01719329694510965
16	0.3052140404225758	0.03266207453967475	0.01062912070984041	0.0031067148047126997	0.017323995576852193
17	0.30110635166741123	0.03345245810573095	0.010840959974861543	0.003211251098740111	0.017750066521398315
18	0.30332513336465905	0.03400664305199919	0.010881788982289788	0.0028939179289718723	0.01792931649109088
19	0.3178497409326425	0.03447762771993437	0.010865521206791585	0.0030520657502164476	0.018185078579770652
20	0.31863389414651244	0.029741123237058197	0.01070585396956694	0.0029018077644966905	0.016041560520006628
21	0.5003300714507611	0.027380093104567158	0.009428074272909846	0.00265903705200507	0.01436703781566482
22	0.5764254674743219	0.027223539720844837	0.00902755181572595	0.0027604488469894165	0.014309518241347054
23	0.6401382112277637	0.029028160610286877	0.009751734107508675	0.002714177489767333	0.0153730619264271
24	0.6535196824974839	0.029415592867369517	0.00993898321532981	0.002789605050653355	0.015541821225491387
25	0.6755976192799298	0.029342051191734178	0.009935689138920232	0.0026314076131776555	0.015507249858337726
26	0.6751173182268588	0.030051795698555896	0.009990917347865577	0.002692221566272418	0.015816207356614896
27	0.6916806831414154	0.02825761427025083	0.0092801952621964	0.002788133041193757	0.01493808845345985
28	0.6889905834726745	0.02877577026800091	0.009755187823230259	0.0027233467347172044	0.015320092581487275
29	0.69442321025404	0.029732575412970107	0.01014727571093247	0.0027826589317093134	0.015853402883109515
30	0.7013799798897403	0.029496254115700903	0.00980819529206626	0.0027897118089879095	0.015598331295580636
31	0.6891252764281448	0.02794385960788692	0.009579173270152458	0.0029055156298223184	0.014957400813835198
32	0.6957179483096326	0.029355838372897673	0.010099614438171936	0.002720521336147975	0.015630726699640822
33	0.6920089143584846	0.027932507950044594	0.00967618724271103	0.0026062424432403385	0.014893710745775208
34	0.6982943582619433	0.027808714230515716	0.009692598210692505	0.002855877328046234	0.01490689767460729
35	0.7065669400485156	0.02789578706832738	0.00971987160782025	0.0026347267315479715	0.014883306399666663
36	0.7071210635283862	0.028681981831926096	0.00953453030899983	0.0026833969537775424	0.015136981216125918
37	0.6968612696992817	0.027838249563848987	0.009642733453140297	0.002795019649612517	0.014825867671583545
38	0.7053881388621022	0.027759130363094606	0.009573879644132897	0.0026122353956184287	0.014727444409606367
39	0.7045354284393841	0.026928944331710097	0.009098972144809174	0.0025346482197257042	0.014219828765629399
40	0.7027414684311656	0.028465570523655857	0.009944055498513783	0.002737657726416738	0.015136201437621387
41	0.5966513348421796	0.030151550798463607	0.009624763164680427	0.0030397396758194174	0.016119910969529375
42	0.6058664037466108	0.031167766925061968	0.009455594630322455	0.0028132176288979465	0.01671407225682167
43	0.5989175288559296	0.03230507469676625	0.010035869857783979	0.0031817272868664872	0.017503371857307843
44	0.5899853732922541	0.033011446861606904	0.01013103599233619	0.0028348812893460086	0.01771036032178203
45	0.5752980778305596	0.03310197023939992	0.010345560871876661	0.0028286038788580214	0.017811744812558854
