Window	CG_Weighted_mC	CA_Weighted_mC	CT_Weighted_mC	CC_Weighted_mC	CH_Weighted_mC
1	0.4238892740946184	0.030922783379003935	0.00987522756538342	0.0030075319440983745	0.016440043739959716
2	0.4109324581483218	0.029683196526694253	0.009570426010998542	0.0030860644487146565	0.015919290170241292
3	0.4161257909458762	0.029804775438414133	0.009663864312415026	0.0028430133280109996	0.01591685621694499
4	0.41301907968574636	0.029741777882054184	0.009498301657546759	0.002819112871569782	0.01580984925492571
5	0.39959865867504557	0.029349120272274973	0.010013493359846602	0.0029959741597228723	0.015883457833098184
6	0.4011188588700056	0.0298029081328713	0.009705938015374494	0.002983829277804482	0.015966672521296216
7	0.3950967609990541	0.02936645021583832	0.009618367980142725	0.0028701563251012792	0.015735821998850087
8	0.39474787713596815	0.029392356102006245	0.009490892794656616	0.002786719396670652	0.01565762121027244
9	0.37304278061026425	0.02920043251287656	0.0097559144057747	0.0029845911804173802	0.015696558215032276
10	0.35965350242148886	0.029089675812847892	0.00970427482658483	0.002874345992353864	0.015559660789909297
11	0.3467423614833585	0.028805600308471305	0.009503434297939421	0.0028803092443313062	0.015395595194503205
12	0.33007188018366707	0.028595895090688796	0.009358677437584319	0.002955311670611864	0.015274207546879385
13	0.3148576009053187	0.028930027459114528	0.009365303620872203	0.002655085528574814	0.015289732949157047
14	0.30621964886066494	0.028574804482297225	0.00941988024600679	0.0029880967592911135	0.015194764893061562
15	0.3030587266363158	0.02868098456533106	0.009033147056571997	0.002790291813791144	0.015147547587873905
16	0.3039489978443333	0.028812162947256477	0.00940660881760014	0.002663603184124112	0.015236189541503202
17	0.29516117571824446	0.029365044715870356	0.009706964299146432	0.002715668455978697	0.015619494089180421
18	0.2901164975573093	0.031116176267440253	0.009692482622342754	0.002693621090015025	0.016305676691628312
19	0.30229157622975167	0.030562229009054812	0.009659816467321903	0.0026855991081784093	0.01606835320280235
20	0.2997781788104369	0.027664165526367232	0.010002931552217284	0.002926451873321635	0.014933748175617205
21	0.4918108847956201	0.02432368890068636	0.008416838282221506	0.0024302778888444622	0.012773153486721815
22	0.5743939549858136	0.023975003568652953	0.007853131928472265	0.00226268818173623	0.012500740923535482
23	0.6309638388560429	0.02527193915105913	0.008514797759615849	0.002654266683423401	0.013441742816842957
24	0.6515627921206044	0.02618234857070467	0.008496009730916427	0.0025485491154597075	0.013696996385387425
25	0.6709678551991713	0.025925542536388922	0.008371019305412944	0.0026196022922748766	0.013626946270272913
26	0.6681763180639585	0.02695423768016755	0.009016689297193242	0.0028278975380380406	0.014317915823054382
27	0.6954195133443274	0.02505237933531104	0.008498919333472774	0.002498772072884031	0.013332360589532206
28	0.6921105888497193	0.026446261077007416	0.008745512171385736	0.002711941143180532	0.014047431521834252
29	0.6874764579682613	0.02616727742409475	0.008538792310893332	0.0025304983376779537	0.013836727988355274
30	0.7009323826686515	0.025991888142993427	0.00889892881494179	0.002440881501947049	0.013819508366133396
31	0.6986488648428524	0.025833935174877958	0.008682357770249168	0.00272192430690612	0.013788349933441722
