Window	CG_Weighted_mC	CA_Weighted_mC	CT_Weighted_mC	CC_Weighted_mC	CH_Weighted_mC
1	0.43536708860759493	0.03341973014192968	0.010935988415062822	0.003180895788202858	0.017717064535106516
2	0.42193554966347135	0.034094165899156065	0.011007462686567163	0.0031956322047274658	0.017989204969933666
3	0.4179992373204525	0.03334631363968724	0.011093322161207786	0.0030357329250895932	0.017705994501891333
4	0.40681668105856655	0.03398469969991124	0.010541615759158837	0.0031595507582047808	0.017780043601334894
5	0.40174768152277096	0.03294760028542177	0.011192334199066453	0.003137821789034503	0.017568439126001204
6	0.4007871513432909	0.033286163612093016	0.010903560258772118	0.0027549538720701198	0.017493508117204622
7	0.39788430382159534	0.03362192027833806	0.011210139153958755	0.003261713922530984	0.017852919784569116
8	0.38226600985221676	0.03314047526566295	0.010428298410732327	0.0031724621412122797	0.017394137539744066
9	0.3598182067327456	0.03266809461997591	0.010722424112531872	0.0031193114539702737	0.017241652088616465
10	0.3540643999099302	0.0322418947707621	0.010988209476815353	0.0028865042562574335	0.01705057800990874
11	0.33853319857626224	0.032646011729939174	0.010753069656282354	0.003143831414859452	0.0171899967762958
12	0.3271898490061581	0.03144187074068051	0.010640327333964845	0.002953437498566849	0.01665829388692738
13	0.32328796716353425	0.031376920497310994	0.010217096608324596	0.0027618469909194516	0.01640453883535639
14	0.309465279966383	0.03265788359080675	0.010116185218093151	0.0029144410083403616	0.016855018867649188
15	0.3022446782075706	0.03200118738021334	0.010847276190211384	0.0030409030327233884	0.016972467382843293
16	0.2910695045841719	0.031207517588338608	0.010790911584143794	0.002805157247861188	0.016476708989539318
17	0.2768931641424478	0.03186166198696028	0.010666966090276219	0.003100999710373618	0.016792512089207057
18	0.27315181765600566	0.03265650249420361	0.010047928919102245	0.0028655366298191358	0.016804280424024483
19	0.28948790298373056	0.032988716681505166	0.010515888431357315	0.0030712137692750657	0.017164408118830306
20	0.27996433781812285	0.028979892731143323	0.010194266612002902	0.0028637623128879622	0.015204381598296481
21	0.4694169231633054	0.02609220273169758	0.00905401135802069	0.00256759004667456	0.013498614430597753
22	0.5624563664679663	0.025875998778563794	0.008531854432750226	0.002628936401287748	0.01340746366324196
23	0.6319811690859161	0.02678765249858898	0.00885370837666257	0.0028873508555899963	0.014074011907214266
24	0.6454126984126984	0.026500105806156183	0.008728548878748908	0.002659023579565982	0.013794161577509708
25	0.6716373248217047	0.0275310384033622	0.009172315613221117	0.0026715228160541222	0.01442853750206509
26	0.6716630179453171	0.02701877575942604	0.009285564605612561	0.0027072681817158044	0.014259129468061967
27	0.6985465116279069	0.02703813989269632	0.00898215506607292	0.0026242491994618866	0.014181638003900552
28	0.6861142981177711	0.02764855447782277	0.009219330349709284	0.002653563097842793	0.014517028253532441
29	0.6818451430396496	0.028089347904407348	0.009507959055640251	0.00256627369243796	0.014778212010856337
30	0.7070697981343171	0.028617605925696208	0.009297663820969212	0.00273584945988347	0.014918534704750123
