Window	CG_Weighted_mC	CA_Weighted_mC	CT_Weighted_mC	CC_Weighted_mC	CH_Weighted_mC
1	0.458450536352801	0.02979538790477905	0.009108434634449401	0.002691272587466359	0.015630160879399363
2	0.4338889158851256	0.0290170259038029	0.008882305470608223	0.002770698867109661	0.015252699180938198
3	0.43648972017385357	0.029158697409175566	0.008811184329976183	0.0024869763078581267	0.015184159228480558
4	0.4397488824290984	0.029523527462929314	0.009268850043247515	0.002796471897651522	0.015567227937391142
5	0.43437865724044045	0.028822850693552206	0.009285602457445488	0.002625123552880633	0.015272765877552465
6	0.4303824615751221	0.028856174432134365	0.009087199829226575	0.0025529118023076398	0.015181192976924744
7	0.4224421698155747	0.029099454861075864	0.008691436306834123	0.0026432496705980652	0.015161760090762661
8	0.4051164391419066	0.028704710516597596	0.009144332009592963	0.002782019624407044	0.015221738005611387
9	0.3913013854190325	0.029022574573900974	0.008914353998213184	0.002808412939198885	0.01520590629305353
10	0.3761433760777277	0.02818443711446196	0.009000108194910284	0.0027656839573744663	0.014861910027208011
11	0.3666968014120281	0.027600424205696476	0.008733448937171994	0.002465197819632469	0.014441216961645605
12	0.3533858400726367	0.027989780164227842	0.008882178039229378	0.0025054952458754072	0.014666026152002576
13	0.33624499666444296	0.02651166657429474	0.00842645010225555	0.002685227863784945	0.013955916634660955
14	0.332997781247432	0.026641700151392698	0.008497408080054846	0.0026335752831847725	0.013973012511190201
15	0.3273170032946569	0.026447411135721816	0.008067036547667305	0.002576012386214997	0.01383004843641883
16	0.3209684584629054	0.02603490743438303	0.007904522346795333	0.0025774353171502725	0.013536062960749154
17	0.30955230541412254	0.02618803830633018	0.00790218173099976	0.0026966895014131024	0.013646879021131701
18	0.2980773302841655	0.025665619111356466	0.00743350776424974	0.0024899590730865	0.013242571160649284
19	0.312688381137579	0.026627143979123913	0.0076894008408067965	0.002697297824602478	0.013754787865438036
20	0.29536966704646156	0.02209810910008031	0.0074335677282555915	0.002458666077611252	0.011684362631149086
21	0.46816193422530494	0.020118945743598977	0.006642520804849214	0.0022745899419799043	0.010467158235877853
22	0.5542149918268856	0.019264927681679644	0.0064746787232474136	0.002246609173654126	0.010167550535820963
23	0.6185986428900206	0.019983060637530563	0.006012736692374949	0.0022046105115480635	0.01037270963767916
24	0.638496583143508	0.019434445415487663	0.005927387034954101	0.00235691125678438	0.01013744802691812
25	0.6628493397265801	0.020358076241401065	0.006300538973567117	0.002273077007628218	0.010643183354910473
26	0.6623918067702905	0.01987403936059392	0.006364868362949767	0.002290110736481587	0.010474897184043524
27	0.6825095901772886	0.018606358510803046	0.005816344332569036	0.002400043867234129	0.009841536267781541
28	0.6798713222211151	0.018781831607247668	0.005840842918419557	0.0024769907963185273	0.009952089865901662
29	0.6803602623213724	0.019064325332225258	0.005987513946734122	0.002134630271090225	0.010021715065155314
30	0.6898090921576706	0.01975286770893308	0.0065556784609137626	0.0023047120258495274	0.010502503637209098
31	0.6841189838384095	0.018491708502296457	0.006164142303628038	0.0020607260259446467	0.009824739181502038
32	0.6861143819399602	0.018956570976701503	0.0064684931579183595	0.002239330197795615	0.010145697644177427
33	0.6821372805402867	0.019435761213597694	0.006270201575952674	0.002342857142857143	0.010274071851193297
