Feature	CG_Weighted_mC	CA_Weighted_mC	CT_Weighted_mC	CC_Weighted_mC	CH_Weighted_mC
gene:ENSTGUG00000004696	0.5067873303167421	0.03522176667909057	0.01057462090981644	0.0036425969573601886	0.017215021601861082
gene:ENSTGUG00000004719	0.41188549341707936	0.04423378122166351	0.016861491149901278	0.005493395065130721	0.022905724980413777
gene:ENSTGUG00000004731	0.6108374384236454	0.024558554901562817	0.008878794135866199	0.0016339869281045752	0.012646927540544561
gene:ENSTGUG00000004746	0.83125	0.015681544028950542	0.0038809831824062097	0.001445086705202312	0.0074106364428945075
gene:ENSTGUG00000004760	0.5220125786163522	0.015154415518121491	0.0044598612487611496	0.0029363349201405884	0.00803891022820516
gene:ENSTGUG00000004803	0.44133412745681955	0.012471877139782843	0.0046893935402286735	0.002245451025938831	0.007126480703095147
gene:ENSTGUG00000004832	0.6915254237288135	0.03646466400416739	0.014396067415730338	0.0032854209445585215	0.01886676875957121
gene:ENSTGUG00000004853	0.896551724137931	0.01639344262295082	0.0	0.0	0.005405405405405406
gene:ENSTGUG00000004856	0.4438202247191011	0.051604060161517376	0.017699115044247787	0.0038435005420321276	0.02644612137348766
gene:ENSTGUG00000004877	0.6040061633281972	0.02805129379436684	0.008955585138569528	0.0026818638954073082	0.014588686147280408
gene:ENSTGUG00000004890	0.43996062992125984	0.018237059973687464	0.006438192560486582	0.0026437003670676277	0.009888038591775514
gene:ENSTGUG00000004895	0.5092857142857142	0.023084869675778767	0.008146018470116746	0.0033389926428975666	0.01256953521597714
gene:ENSTGUG00000004934	0.40540540540540543	0.013172966781214204	0.0025	0.006029285099052541	0.007543820723319281
gene:ENSTGUG00000004945	0.4948453608247423	0.005911330049261084	0.0031479538300104933	0.007731958762886598	0.005466472303206997
gene:ENSTGUG00000004947	0.45709281961471104	0.021875529930473123	0.005958829902491874	0.0021397239756071468	0.010677592575348418
gene:ENSTGUG00000004960	0.7501988862370724	0.01485344974204887	0.005697628196634425	0.0019358407079646017	0.008466992496730226
gene:ENSTGUG00000004993	0.4647361046240075	0.03362361623616236	0.013501839705647096	0.004346746150024838	0.01865914029075107
gene:ENSTGUG00000004997	0.7435233160621761	0.037985136251032205	0.016090104585679808	0.0009671179883945841	0.019208715596330275
gene:ENSTGUG00000004998	0.5204460966542751	0.04380069867961395	0.01487242688694957	0.0037536824099591373	0.02363104919501214
gene:ENSTGUG00000005028	0.4468802698145025	0.02479050279329609	0.00943231441048035	0.002182214948172395	0.013492955883325617
gene:ENSTGUG00000005059	0.5217391304347826	0.020179372197309416	0.003181336161187699	0.0	0.009079118028534372
gene:ENSTGUG00000005062	0.4910984212294256	0.012692581830144196	0.003436230937437878	0.002380605353932857	0.0068600039014240196
gene:ENSTGUG00000005112	0.2400793650793651	0.008560727661851257	0.002874743326488706	0.0015078407720144752	0.004857536431523236
gene:ENSTGUG00000005116	0.20535714285714285	0.010906355772846935	0.006601941747572815	0.0013831258644536654	0.0066189382682696205
gene:ENSTGUG00000005124	0.5310734463276836	0.0510250569476082	0.015462672143029717	0.0041462495288352805	0.02673940261133965
gene:ENSTGUG00000005133	0.45454545454545453	0.032642089093702	0.011147414952911782	0.0026014568158168575	0.01669589617678008
gene:ENSTGUG00000005144	0.780952380952381	0.04126547455295736	0.0029154518950437317	0.00436046511627907	0.016658733936220846
gene:ENSTGUG00000005147	0.8235294117647058	0.03683574879227053	0.010073875083948958	0.0018315018315018315	0.018409251829124382
gene:ENSTGUG00000005151	0.4749378802159198	0.031443806714689	0.010849587952807258	0.0033122636561870324	0.01721711778826256
gene:ENSTGUG00000005220	0.6174121405750799	0.047303161810291386	0.018636995827538246	0.0029526621583007904	0.025896754370991735
gene:ENSTGUG00000005244	0.590443686006826	0.02444636180615473	0.008281573498964804	0.0016129032258064516	0.013600485731633272
gene:ENSTGUG00000005255	0.4577150659990897	0.0403190820155745	0.013575187444697993	0.003980117103889901	0.021773042088439
gene:ENSTGUG00000005268	0.5432432432432432	0.04360285580177376	0.012831951296315734	0.004642744727730563	0.022807034412468872
gene:ENSTGUG00000005326	0.6386925795053003	0.04415551786948056	0.012925492319144617	0.003428065907331638	0.023275710223698447
