Feature	CG_Weighted_mC	CA_Weighted_mC	CT_Weighted_mC	CC_Weighted_mC	CH_Weighted_mC
gene:ENSTGUG00000004696	0.6127450980392157	0.033125300048007685	0.01110550227158001	0.002485089463220676	0.015799868334430547
gene:ENSTGUG00000004719	0.41155764153710767	0.02603939598113432	0.007808585268080842	0.004324465993971956	0.013084138084138084
gene:ENSTGUG00000004731	0.6835443037974683	0.029075804776739357	0.007322175732217573	0.0029498525073746312	0.01424720831728918
gene:ENSTGUG00000004746	0.6666666666666666	0.025	0.012048192771084338	0.0	0.0136986301369863
gene:ENSTGUG00000004760	0.4574314574314574	0.013582051061635004	0.0050062578222778474	0.0030816640986132513	0.007678525723061172
gene:ENSTGUG00000004803	0.39751552795031053	0.010722795869737888	0.003069726648150855	0.0019075879610004239	0.005807565531313765
gene:ENSTGUG00000004832	0.6589147286821705	0.02702702702702703	0.00923913043478261	0.002795248078266946	0.013958898797983715
gene:ENSTGUG00000004853	0.8461538461538461	0.047619047619047616	0.0	0.0	0.014705882352941176
gene:ENSTGUG00000004856	0.45109931766489764	0.03309692671394799	0.01199252924407746	0.004309814062307598	0.01800437489483426
gene:ENSTGUG00000004877	0.6209386281588448	0.014909756735547999	0.0038716814159292035	0.0012515644555694619	0.0075233834892232615
gene:ENSTGUG00000004890	0.41778523489932884	0.017605891836435586	0.006472099184920009	0.0029409488429688103	0.009769591708102808
gene:ENSTGUG00000004895	0.5342902711323764	0.023783783783783784	0.012835472578763127	0.004925434395950198	0.01482665081193564
gene:ENSTGUG00000004934	0.5666666666666667	0.011382113821138212	0.0016313213703099511	0.0022935779816513763	0.005408653846153846
gene:ENSTGUG00000004945	0.22413793103448276	0.00425531914893617	0.0	0.003048780487804878	0.002512562814070352
gene:ENSTGUG00000004947	0.4888888888888889	0.023825428635047875	0.005594405594405594	0.0013892747985551543	0.01098546042003231
gene:ENSTGUG00000004960	0.63	0.01428150765606596	0.0053458068827263614	0.00302185030218503	0.008313817330210773
gene:ENSTGUG00000004993	0.48220064724919093	0.03371436839820576	0.01102553708958249	0.002652519893899204	0.017621269181046596
gene:ENSTGUG00000004997	0.8100558659217877	0.037527593818984545	0.02028397565922921	0.0024509803921568627	0.0206794682422452
gene:ENSTGUG00000004998	0.555667001003009	0.02146962084794159	0.007405840033855269	0.003581618405876282	0.012217795484727756
gene:ENSTGUG00000005028	0.27802690582959644	0.0076576576576576575	0.004664970313825276	0.0006844626967830253	0.004802119556217917
gene:ENSTGUG00000005059	0.14285714285714285	0.0211864406779661	0.004405286343612335	0.0	0.01011804384485666
gene:ENSTGUG00000005062	0.4381918819188192	0.013757217192957446	0.003442587678404934	0.0030075187969924814	0.007370939029817535
gene:ENSTGUG00000005112	0.4397163120567376	0.00997506234413965	0.0012376237623762376	0.0027347310847766638	0.0052988554472234
gene:ENSTGUG00000005116	0.16483516483516483	0.008450704225352112	0.008555133079847909	0.00125	0.006513541309564621
gene:ENSTGUG00000005124	0.3333333333333333	0.04028436018957346	0.014925373134328358	0.003952569169960474	0.022284122562674095
gene:ENSTGUG00000005133	0.3815789473684211	0.01956425077812361	0.0078125	0.001984126984126984	0.01077985514569648
