Feature	CG_Weighted_mC	CA_Weighted_mC	CT_Weighted_mC	CC_Weighted_mC	CH_Weighted_mC
gene:ENSTGUG00000004696	0.5935828877005348	0.052752293577981654	0.01354062186559679	0.004678362573099415	0.02549286199864038
gene:ENSTGUG00000004719	0.4314550042052145	0.053819373336063896	0.020344558912648254	0.007534153315481323	0.028037383177570093
gene:ENSTGUG00000004731	0.6282051282051282	0.06643356643356643	0.02085181898846495	0.011888111888111888	0.0361687876758205
gene:ENSTGUG00000004746	0.6363636363636364	0.01486988847583643	0.012658227848101266	0.005291005291005291	0.011510791366906475
gene:ENSTGUG00000004760	0.6053748231966054	0.0194824290545508	0.008205775603597917	0.0036531642849468144	0.011325633027007278
gene:ENSTGUG00000004803	0.5078236130867709	0.015073573393946644	0.0053523639607493305	0.001889287738522577	0.008279454858365506
gene:ENSTGUG00000004832	0.7555555555555555	0.052722558340535866	0.01854427445526194	0.007295173961840628	0.027986566448104908
gene:ENSTGUG00000004853	0.8333333333333334	0.0	0.0	0.0	0.0
gene:ENSTGUG00000004856	0.49404761904761907	0.06559839759639459	0.02658981033841577	0.005402298850574713	0.035593867294357144
gene:ENSTGUG00000004877	0.6885813148788927	0.04022832291383528	0.010582010582010581	0.0012279983626688497	0.01963460730785384
gene:ENSTGUG00000004890	0.45742205677059095	0.02464941932460926	0.007929696245988507	0.003847633705271258	0.013282732447817837
gene:ENSTGUG00000004895	0.5584958217270195	0.03744475022933867	0.009989102796948783	0.0032112274024738343	0.01865588488109261
gene:ENSTGUG00000004934	0.5294117647058824	0.021806853582554516	0.0014388489208633094	0.007371007371007371	0.010321100917431193
gene:ENSTGUG00000004945	0.6590909090909091	0.00911854103343465	0.006535947712418301	0.00975609756097561	0.008333333333333333
gene:ENSTGUG00000004947	0.5413223140495868	0.02255327953651976	0.009045680687471733	0.004739336492890996	0.012793993717919252
gene:ENSTGUG00000004960	0.6237424547283702	0.016412509692426983	0.006341247603598289	0.0043541364296081275	0.009874883672836315
gene:ENSTGUG00000004993	0.5155350978135789	0.06647756200450942	0.02292576419213974	0.005139274334463974	0.03465373808605587
gene:ENSTGUG00000004997	0.8403361344537815	0.043373493975903614	0.025	0.006230529595015576	0.02631578947368421
gene:ENSTGUG00000004998	0.6152450090744102	0.058615114719135906	0.020341232967633623	0.0051851025869759145	0.031919581382539246
gene:ENSTGUG00000005028	0.43646408839779005	0.018328840970350403	0.010485651214128035	0.005277044854881266	0.012281432139883431
gene:ENSTGUG00000005059	0.38461538461538464	0.01366742596810934	0.0069605568445475635	0.007662835249042145	0.009725906277630416
gene:ENSTGUG00000005062	0.4954198473282443	0.015007656967840736	0.005323292651259413	0.0026330224904004386	0.008593673489374204
