Feature	CG_Weighted_mC	CA_Weighted_mC	CT_Weighted_mC	CC_Weighted_mC	CH_Weighted_mC
gene:ENSTGUG00000004696	0.7074468085106383	0.06090863704443335	0.025205479452054796	0.005431830526887561	0.03139883577350503
gene:ENSTGUG00000004719	0.4679196370706416	0.05709788833996415	0.022236786667290856	0.0060330380655973185	0.029284847740290852
gene:ENSTGUG00000004731	0.7857142857142857	0.045305931807566556	0.01932367149758454	0.004908835904628331	0.025545502927088876
gene:ENSTGUG00000004746	0.9240506329113924	0.029508196721311476	0.0	0.0035335689045936395	0.01201923076923077
gene:ENSTGUG00000004760	0.5585106382978723	0.019139230464101546	0.0050568900126422255	0.003285244965004999	0.009933401061067841
gene:ENSTGUG00000004803	0.4556113902847571	0.018942051354005892	0.005689900426742532	0.0023681377825618944	0.01005580418807669
gene:ENSTGUG00000004832	0.6	0.07439353099730459	0.019818799546998868	0.0026109660574412533	0.034348922957500486
gene:ENSTGUG00000004853	1.0	0.0	0.0	0.0	0.0
gene:ENSTGUG00000004856	0.41219691403379866	0.07874648453194054	0.030396137386151652	0.005876068376068376	0.041608615430959825
gene:ENSTGUG00000004877	0.5944700460829493	0.04035874439461883	0.015482054890921885	0.0035035035035035035	0.022230595327807082
gene:ENSTGUG00000004890	0.3759298618490967	0.028039717729344906	0.008971593777247487	0.0033786735793551394	0.014719659558251426
gene:ENSTGUG00000004895	0.5403726708074534	0.03653190452995616	0.010119595216191352	0.0036088675030073896	0.018391866913123844
gene:ENSTGUG00000004934	0.5	0.029411764705882353	0.009708737864077669	0.011204481792717087	0.01793103448275862
gene:ENSTGUG00000004945	0.5555555555555556	0.019543973941368076	0.003484320557491289	0.004672897196261682	0.009900990099009901
gene:ENSTGUG00000004947	0.3656716417910448	0.038995215311004784	0.009779338014042127	0.003948110547095319	0.018439474133515453
gene:ENSTGUG00000004960	0.6024390243902439	0.0199651402313421	0.007493443237167478	0.0026116479498563593	0.011370978162553301
gene:ENSTGUG00000004993	0.5050125313283208	0.06556720839004083	0.02714691270404542	0.008461978273299028	0.03688322874369386
gene:ENSTGUG00000004997	0.78125	0.05177993527508091	0.0176678445229682	0.004347826086956522	0.0267639902676399
gene:ENSTGUG00000004998	0.6149289099526066	0.0673824673029339	0.023333333333333334	0.004922010398613518	0.03612855818184999
gene:ENSTGUG00000005028	0.3053097345132743	0.021235521235521235	0.013018322082931534	0.002297090352220521	0.013573000733675716
gene:ENSTGUG00000005059	0.36363636363636365	0.02735562310030395	0.003257328990228013	0.0	0.012180267965895249
gene:ENSTGUG00000005062	0.4436401240951396	0.018007483629560336	0.006174845628859279	0.003587691458534566	0.010283173269925578
gene:ENSTGUG00000005112	0.26865671641791045	0.007318695941450432	0.004858299595141701	0.0	0.004772599663110612
gene:ENSTGUG00000005116	0.16161616161616163	0.007803790412486065	0.0021691973969631237	0.00315955766192733	0.004486133768352365
gene:ENSTGUG00000005124	0.37681159420289856	0.04475421863536317	0.019440124416796267	0.005115089514066497	0.026231419411250366
gene:ENSTGUG00000005133	0.47093023255813954	0.04060665362035225	0.014099783080260303	0.0015037593984962407	0.021272518206209276
gene:ENSTGUG00000005144	0.8823529411764706	0.01652892561983471	0.0196078431372549	0.00847457627118644	0.01466275659824047
gene:ENSTGUG00000005147	0.6122448979591837	0.029250457038391225	0.02127659574468085	0.011799410029498525	0.022095509622238062
gene:ENSTGUG00000005151	0.45823389021479716	0.044551494479559015	0.015649369062810153	0.004580152671755725	0.02456683767302294
gene:ENSTGUG00000005220	0.5761421319796954	0.07371375116931712	0.02679890272209327	0.005111244738424534	0.0401193139448173
gene:ENSTGUG00000005244	0.47619047619047616	0.05888324873096447	0.014175257731958763	0.004123711340206186	0.031611754229741766
gene:ENSTGUG00000005255	0.49933563646027107	0.0622117951622037	0.021447581276418097	0.005445808862786973	0.03369610982813836
gene:ENSTGUG00000005268	0.5987460815047022	0.06712454860865255	0.01957561267184698	0.006240072611754028	0.0348283362242229
gene:ENSTGUG00000005326	0.5917312661498708	0.05201026518391788	0.017594186268885065	0.0044233807266982625	0.02879415689304024
