Window	CG_Weighted_mC	CA_Weighted_mC	CT_Weighted_mC	CC_Weighted_mC	CH_Weighted_mC
1	0.4024289882540712	0.03470712895865063	0.011714911072779718	0.003991115725336352	0.018742445749018146
2	0.40082824203072676	0.034400106650125016	0.011342526952969022	0.00375478529887054	0.018455489483875133
3	0.40423312727365235	0.034428214824151655	0.011537406068815722	0.0038739146359856075	0.01852246386692119
4	0.3894060169709437	0.03434100214734105	0.011639767554366515	0.003860788065091683	0.01851832158967891
5	0.39499577597773694	0.033247663615080414	0.011700875173265748	0.0037834716218396757	0.01807851512313976
6	0.38739224137931033	0.03317950241649925	0.011223810135901001	0.00380393342903513	0.017911513500113357
7	0.36867766443397787	0.03332511380354585	0.011522211885447466	0.003759882568051299	0.01802913133148028
8	0.3670649473559683	0.03409271989734443	0.01121216380705149	0.003597075814296115	0.01815510228813367
9	0.3528054804734831	0.033463948500305596	0.011201073069476392	0.0037600073536814367	0.017912890079141784
10	0.3414043583535109	0.03305471124620061	0.011195247432961176	0.0037481883026749627	0.01767220523019146
11	0.33016983016983015	0.033411559628165	0.011482853685615559	0.0038854588034915906	0.0179571219379466
12	0.31538897610326183	0.03274909534942594	0.011284831673181188	0.003757404694059166	0.017603675161250897
13	0.3021406210339284	0.03162983926562897	0.011443045135741516	0.003409060163598813	0.017110930986567855
14	0.29235852781645505	0.03257096149602653	0.0111094032579298	0.003626750765235136	0.017385869281603877
15	0.286165482275693	0.03234412942697657	0.011400722775511853	0.0038078667389258108	0.017519151336499447
16	0.27410161596763977	0.032789617048549914	0.010822298069068835	0.0038435590691840633	0.017410108724502216
17	0.26614245882895715	0.03369073881646447	0.011426382485298583	0.0038607782900598347	0.017972198201530547
18	0.2624254473161034	0.034	0.011057129685449838	0.003662081089658021	0.01793286525849795
19	0.27464546462291195	0.0350552027118833	0.01115597505829416	0.004015439208118035	0.018484340231605535
20	0.2809119848002533	0.030487871773211484	0.010959246130973772	0.0036190280910395737	0.01629197845201644
21	0.4622083028922601	0.027750158318685155	0.009768826526024173	0.0033538389442456544	0.014689183905428038
22	0.550024712278472	0.027961922596754056	0.00936993091774947	0.003512310474335791	0.014804134358395159
23	0.6198830409356725	0.029626670661273946	0.010054559346292225	0.0031651515370496163	0.015710060412554322
24	0.6382045616891208	0.02986878453038674	0.010150861676766574	0.0032825175900649773	0.015798894655617506
25	0.6601439146865455	0.030198138777254097	0.010218847058401107	0.0031334945948425287	0.015972797086129826
26	0.6539852380244712	0.03036442310097296	0.01025539986375112	0.003285359531621019	0.01608141184986238
27	0.6772063641403874	0.029698725862130095	0.009668713522031051	0.0036956275487086544	0.015766942531681757
28	0.6760292786713453	0.02941552940029135	0.010160159499320016	0.003357095864238142	0.01579733455882353
29	0.6810199739608142	0.030605898945122185	0.01038984076301977	0.0033836317357726757	0.016316086760054225
30	0.6934788320942239	0.030203037532596094	0.010132349887033739	0.00337640969389504	0.016059273052403296
31	0.6760103926096998	0.028474788533017215	0.00990924911190692	0.0033628450849364205	0.015314631053820048
32	0.6856604527677067	0.02991151958143762	0.010329011412975316	0.0032620310074393663	0.015976496685321435
33	0.6824797766890737	0.028587604159795967	0.01001769566411916	0.0032661095934436767	0.015353968579342679
34	0.6862170087976539	0.02846172740553049	0.010038534569418072	0.0034918036479961554	0.01536060789756562
