Window	CG_Weighted_mC	CA_Weighted_mC	CT_Weighted_mC	CC_Weighted_mC	CH_Weighted_mC
1	0.39226263871763256	0.02946535779739209	0.00988277009304896	0.0038953310835675753	0.015839771055409957
2	0.3831484987827969	0.03007188529915384	0.009524636593093518	0.003395126760675368	0.015866369304992946
3	0.38764411083893296	0.029288702928870293	0.009231843103700618	0.0036825778044631244	0.015497875760004732
4	0.37909495041604924	0.029308903013446828	0.009859261777589215	0.0037041644761396427	0.015726323979427737
5	0.36951621293566844	0.029330271799508423	0.009776200720851612	0.0035841870859103283	0.01564036856763054
6	0.37607825509963827	0.02902021235598198	0.009823575454857729	0.0035649704967958885	0.015562267880036234
7	0.3608940195066462	0.028961490112326137	0.009702424455173763	0.003723879729507638	0.01552768693932681
8	0.3550005247140309	0.029106850397372975	0.009708055489663777	0.0035846939643474846	0.01554250260528445
9	0.3341948022411975	0.029046175470693065	0.009537208441318031	0.003829667483716776	0.015481477783218945
10	0.3333534342398842	0.027514488742275495	0.009475354880816411	0.0037856464656386077	0.01481672308943802
11	0.32443725569483756	0.028032381841574916	0.009697864968489445	0.0040453074433656954	0.015156332346477874
12	0.3018412315122246	0.028422731276518575	0.00931174089068826	0.0038231614069233976	0.015066216172172912
13	0.29671226557371233	0.027340148677193105	0.00896883222333446	0.0038757772170270313	0.014543576210872494
14	0.2789969742287761	0.027387688884490707	0.009235271766948341	0.00369037928663914	0.014565361906893717
15	0.2763386045221251	0.027190725944509588	0.009259646806935076	0.0037581023307130053	0.014578315185878675
16	0.2638582484154498	0.027317280794011602	0.009330461422505515	0.0037254800386793754	0.014579406356954627
17	0.25308056872037915	0.028461199504195633	0.00969622276996869	0.003995072157690954	0.015181262878923586
18	0.255276262746028	0.027567192805121425	0.008868185892386669	0.004169682403120889	0.014627874504332948
19	0.2612871792492228	0.028817829199045627	0.00955444339812297	0.0039710795859122525	0.015232170064120372
20	0.2601989717566936	0.025839315141189288	0.00947605934341614	0.003826063360694661	0.013855218319054747
21	0.43491713314079355	0.02303611809708984	0.00819582966383687	0.003324253690794525	0.012211165214758643
22	0.5461985947770027	0.022912828293775514	0.007447994116116766	0.0034458883468140543	0.012078657344911651
23	0.6111749175902033	0.02400055038117172	0.0081676360047872	0.0033182490133408077	0.012797246018867135
24	0.636758450861876	0.024122958845579436	0.00800960025900992	0.0031452342277077587	0.012710550918155759
25	0.661492729171688	0.024864819113161296	0.008455256298870548	0.0032998818560816957	0.013237759974897284
26	0.6560224089635854	0.024718917841240688	0.008208080507184903	0.0034215502548143374	0.013160268663601838
27	0.6760637556343809	0.024083096452139494	0.008216529724504592	0.0032644661089870396	0.012877180294797744
28	0.6721478115283425	0.02359633414094596	0.00810018306413725	0.003191041001866458	0.012688111964974307
29	0.6772427744804914	0.024201700143368136	0.008049980855613974	0.0034594469032972596	0.012975064649449584
30	0.6926319143697224	0.024707371085099652	0.008411171950490038	0.0032215706584237955	0.01319256045365954
31	0.6784252819231549	0.02327759836324411	0.008516619811476766	0.0032721774648523006	0.012712303726318566
32	0.6860228225989001	0.02479757221293222	0.008120599417441535	0.003206839223342434	0.013125215556385468
33	0.6847361291864758	0.023496862026729678	0.008294814521520325	0.003319233260927556	0.012687136021649665
34	0.6830153489427124	0.02372058647277376	0.00832509775276071	0.003425568245437241	0.012826640570685851
35	0.6992975082557791	0.023333016039217554	0.007956946058006899	0.003039381412241209	0.012445025406083795
36	0.7014097063576085	0.023078424430585436	0.0077964670657221435	0.0031394216182552737	0.012330431853028335
37	0.6958442211604693	0.023186132383915117	0.00792929651451693	0.0030852520032605855	0.01238185514777417
38	0.7007740805948716	0.023433039895491975	0.008029020976741052	0.0033418173497665247	0.012563050652572818
39	0.7000100608682529	0.02285895354443254	0.007721895321375676	0.0033582832911176253	0.012243292276355199
40	0.6990923495777864	0.023825746886999	0.00786679686669382	0.0032321008542304393	0.012781639016913282
41	0.5832010075015058	0.025898082470968153	0.008388955487476998	0.0038533528068856967	0.013916218373151155
42	0.568084474789025	0.026591576774822906	0.008322859319911896	0.0034090159307346613	0.014328985607836228
43	0.5641749913882191	0.02746425800485082	0.008507867659694975	0.003734974136858817	0.014863639963742927
44	0.5565900421602088	0.027384322741270027	0.008519683985002678	0.0033146022837934343	0.014682602328597583
45	0.5495987488141938	0.027917547638482167	0.008653277292156215	0.0033943010334241365	0.01498193286276088
46	0.5346648301193756	0.028462804491231807	0.008823761316420129	0.003718924550690244	0.01531960128715023
47	0.5379391944030043	0.02808781580186793	0.00901129524201696	0.0036192155260762688	0.015186312874491669
48	0.5350020247013566	0.02800722824329771	0.009065329179984557	0.003503709810387469	0.01513539336822219
49	0.5228251936343487	0.028029340289389783	0.008706120079967326	0.003503674585540933	0.01498280996717039
50	0.5153857700390273	0.028181291243088998	0.009053867270737747	0.0032256669381753177	0.015146795012032378
51	0.5085038087481435	0.027570673428933695	0.008801230051428875	0.003478688512734097	0.014888644523409794
52	0.5062256904523105	0.028244735547905395	0.009011226033395821	0.0034579185261471566	0.015188296505123652
53	0.5127386921947019	0.028971698219964013	0.009221571657633735	0.0032946984331401587	0.015451081707893048
54	0.5159908696878767	0.0287028882210338	0.009218526990830351	0.0036577348196740367	0.015487573231315404
55	0.5078737123333419	0.02912235341695767	0.009433663153838461	0.0035050899531572856	0.01566154460187587
56	0.5059613086915626	0.02837006099906578	0.009523343207579504	0.0034686959133755774	0.015335487117301807
57	0.4979661361671836	0.029143305108445004	0.009407867861660294	0.003868275792127262	0.015736847374480653
58	0.5018782483404518	0.02868353089964926	0.00962136555217731	0.0034201738772267906	0.015549371038200492
59	0.5114350468733904	0.029147357906630204	0.009092029756648579	0.0035601019267080974	0.015527653251879579
60	0.5115628970775096	0.028786672958322476	0.009512553616097475	0.0035174953959484345	0.015513827145185935
