Window	CG_Weighted_mC	CA_Weighted_mC	CT_Weighted_mC	CC_Weighted_mC	CH_Weighted_mC
1	0.40200724262803933	0.03739514798250868	0.012488225821154022	0.004063322822871631	0.019971119925423605
2	0.3949433304272014	0.03734466398101231	0.012554793155051064	0.004075486702205991	0.02003608551128177
3	0.3970655264471599	0.03716940327622497	0.012170539687369262	0.003953021000424065	0.019712920076904998
4	0.3941550977097887	0.037908458948159494	0.012343441717055441	0.004035864412843216	0.020140631960338103
5	0.3806702344546381	0.03621168577772224	0.012325725458805054	0.0039169025430305	0.019429037444801237
6	0.3833429823835911	0.03668846782725786	0.012069877971769626	0.00381840694579345	0.019511221111384563
7	0.37016741543606585	0.03674852480087246	0.01206435355689087	0.003804734781060876	0.019477581107402137
8	0.3562907900703906	0.03722150761466178	0.012032925630522696	0.004069380330832438	0.019695396984165926
9	0.33995584988962474	0.03607441948281987	0.011950070108483654	0.0038862233382658475	0.019146246068564427
10	0.3333333333333333	0.035922236780202045	0.012571428571428572	0.003702924784809746	0.019185467217967662
11	0.3227291753871913	0.036364985808723604	0.012107575852157841	0.004240127506691452	0.019338957494359064
12	0.31401801146183933	0.036080078718283566	0.011881888274618259	0.00388045892639362	0.019026689956988037
13	0.3084466886507282	0.03478792298027819	0.011638014159024912	0.003808280707142446	0.018427642564362686
14	0.2922730102118067	0.03557368546928619	0.011917583835392055	0.0037737475703805883	0.0187529539714081
15	0.2915446990343528	0.03572482383928837	0.01182908230192846	0.004133089474398805	0.01896694052439168
16	0.278160333248321	0.03591924603064799	0.011857096615215926	0.004043072574557952	0.018936855122674193
17	0.271255739133349	0.0380272070123513	0.012897245047655905	0.0041674380335287465	0.020127573072122547
18	0.27368558254720826	0.03672745916648356	0.011738251055587127	0.004524791024983795	0.019284507839374618
19	0.27844452916507817	0.03769838875143323	0.01293991540273561	0.004645649804839291	0.0201480070121843
20	0.2750616882236503	0.033580705597418284	0.012685666831231589	0.003985243709630352	0.01808431748389652
21	0.45643893933561286	0.03074248622646164	0.010745757480994525	0.003492576794406465	0.01611011648326448
22	0.5564646753370492	0.031267908020371764	0.010629136202063405	0.003884640191652078	0.016535125767658938
23	0.6251872593629682	0.03213861647389947	0.011247083681824185	0.0036197599223156546	0.017106337834358713
24	0.6356477466640558	0.0317832169905878	0.010661726150942076	0.0038405350262588306	0.016788430632590664
25	0.674191962090393	0.033146857590101865	0.010985121339327853	0.003663094838064658	0.017482394443638027
26	0.6648439830135352	0.033349374529299654	0.011216108036615503	0.0034247773505984612	0.017543497852174326
27	0.6900593133340938	0.03239393432569549	0.010624062890151312	0.003674349275548147	0.017065805406345363
28	0.679859726328818	0.03207492261700045	0.011070789264236438	0.003342395280599475	0.017089083377886352
29	0.6921738892236893	0.03314059568781641	0.01119268230150219	0.0036390374933409366	0.01760175801559473
30	0.7033457347508904	0.03302031000010191	0.010917024613076975	0.0034574251261793414	0.01739185361184399
31	0.6916274531599294	0.031885230099356274	0.011222218581190936	0.003376635717000597	0.017022126346461924
32	0.6956627978008553	0.032921365598530955	0.01181919821114838	0.0034646553187656125	0.017646310653759895
33	0.6861938012985422	0.03189863562747199	0.010761267620041327	0.0035098860063571386	0.01686498983086694
34	0.686525567022331	0.03240947199429183	0.010648703338324036	0.003495194108101361	0.01704139960714213
35	0.7086467191371838	0.03204851318274597	0.010706384952402172	0.00326529134124407	0.016829395590918703
36	0.7130446309306523	0.03141155909608194	0.010956816479892797	0.0034896167223129517	0.01674811116033085
37	0.7062490603858682	0.03162188109345837	0.010856017735628817	0.003454440518588381	0.016751944678011093
38	0.7012008497767536	0.03127942328563317	0.01060323606264173	0.0035522305206627776	0.01656874297659799
39	0.7099856189951655	0.02981831433972865	0.010103510094554525	0.0034296341146959606	0.015807388230792016
40	0.7070970081595648	0.031355610268928386	0.010423306896405853	0.003557217488297814	0.016749178637980953
41	0.5938958276146034	0.03402805518040153	0.010863977442464385	0.003964191016250558	0.01805852938978546
42	0.5747683563030445	0.03515425674088593	0.010952456432339136	0.0038934634543051744	0.01889079615636447
43	0.5705350350773392	0.036415426619546845	0.011158508148534804	0.0039291682371109605	0.019515302020476948
44	0.5608002002776576	0.03634458654568186	0.01162232743794985	0.0038235187569776747	0.019576873357327808
45	0.5445194167885623	0.0369116087155383	0.01148464092112451	0.0036564026221630234	0.019714562820638448
46	0.543464974141984	0.03769006188038299	0.011655021537835363	0.003716626963337847	0.020074105378721837
47	0.5435212307399204	0.0373460672473689	0.011801560364779366	0.003974898155594521	0.020061086363129
48	0.5416598153672688	0.03742709903482674	0.01216314067241273	0.003961983133179094	0.020155338960249215
49	0.5396938987511254	0.03816834502040229	0.011811215154905864	0.004031685825237708	0.020309123993688564
50	0.5347664729360689	0.037828315371928184	0.011997587741650528	0.003861003861003861	0.020283104531683437
51	0.5160544338699635	0.03700147110943035	0.01207613512469783	0.003834712050681452	0.019973428262964683
52	0.5219610690140206	0.03800650340168704	0.012179541407187123	0.004088113505269088	0.02044949186638284
