Window	CG_Weighted_mC	CA_Weighted_mC	CT_Weighted_mC	CC_Weighted_mC	CH_Weighted_mC
1	0.39604821181584665	0.025048564247507343	0.0077360958535403115	0.0031056648289476854	0.013173349017149479
2	0.38717310595242954	0.024727919197874017	0.008231414780503724	0.0030690072216046924	0.013259602070464404
3	0.39204659975007056	0.024339034137169226	0.007817745452059544	0.0035852508620083036	0.01305532342528068
4	0.38492619439199205	0.02429531921835491	0.007911843635060728	0.0032260100567356987	0.012974990840764467
5	0.38351233444842225	0.02407623330834791	0.008067377179042315	0.0031270652892274515	0.012928763626206161
6	0.3762921197476171	0.02490192615178671	0.007917549463202422	0.0033045495193382516	0.01324515096322304
7	0.3604444114701191	0.02389478912884074	0.007995452539621993	0.0031537210747937614	0.012815077538119602
8	0.3558785517615988	0.02428803496211958	0.007930946375671348	0.003386392729361621	0.012996682086923476
9	0.3428681799786616	0.024084008674808813	0.007713915463870095	0.0031692327458832095	0.012761239362556569
10	0.33547422918853526	0.024044679600235156	0.008080478299018508	0.0033390468927620726	0.012878903521553499
11	0.3256736284872934	0.023881069503903923	0.00828719237921112	0.0035825550768434707	0.012966407600765022
12	0.30834195680475346	0.024465791998405165	0.007593903956988797	0.0032705319707903966	0.012823020316358213
13	0.30513347022587267	0.023819234642497484	0.007610932937628644	0.0031900048911010733	0.012565466938839183
14	0.2880933201140166	0.023390057673051495	0.007885320077320766	0.0032221393824417395	0.01247930801333613
15	0.28485604343792303	0.02274362048295941	0.007396260779272701	0.0033230834003714032	0.012110546018583425
16	0.2739451394824773	0.023328044018651604	0.008178495235786976	0.0034970863928103237	0.012590264810513478
17	0.2668394572343345	0.02526101961469573	0.00860680866181889	0.0036633398340407634	0.013527956821923193
18	0.26629363418554575	0.02373818526854422	0.007554536966301672	0.0038624168148386814	0.012625124187174487
19	0.27059546934611567	0.0249706020696143	0.008287885944947825	0.0037370823830835827	0.013291063537472744
20	0.26877565805361026	0.02209758451715092	0.008323248367496155	0.0034734523184174414	0.01200389559533657
21	0.44295667274608125	0.019738425541100835	0.006865789415044704	0.002973283470551587	0.010477368083680546
22	0.5525972650982403	0.019689732780326513	0.006480558325024925	0.003221601947716597	0.01050049834860951
23	0.6231619864620334	0.0205050242871445	0.007168184874977074	0.00321961340790117	0.011130719235570094
24	0.6457405718577329	0.020479145537162142	0.00685159763603066	0.0031364205551346618	0.010944670757489816
25	0.6635022861603658	0.020916281033657048	0.007092176993951865	0.003042515570989375	0.011232978953847738
26	0.6661482906771397	0.020330175480673143	0.0068152868041021645	0.0030359950258974483	0.010886581974307466
27	0.686159315088938	0.020481394701053562	0.006733889762229421	0.0033129843502032966	0.011007805609818419
28	0.6811505667047936	0.020122640947788296	0.00690286348193857	0.003089945990859992	0.010915995238516857
29	0.6862955312083258	0.020575819620333155	0.006910607512586214	0.003018448495679369	0.011072998630639489
30	0.7033478227712957	0.02096518498183446	0.006821368701831332	0.003234602793617429	0.011241112284406898
31	0.6950858634107696	0.02040667805298504	0.006732054957340108	0.0028676771814829987	0.010898667182566279
