Window	CG_Weighted_mC	CA_Weighted_mC	CT_Weighted_mC	CC_Weighted_mC	CH_Weighted_mC
1	0.39977835396453665	0.026696137298472887	0.008271338455255888	0.00302958922973781	0.014077704538344595
2	0.3905850818779579	0.026480027054703002	0.008633542090403292	0.003191629376151619	0.014170214399438457
3	0.3935595045772752	0.02647502524202649	0.008228602602440798	0.003232311359737889	0.014031614746692718
4	0.39083849613850463	0.026959554752056338	0.008659978331200809	0.0029836775288129645	0.014310383758528044
5	0.3800061964267272	0.02603939824500025	0.008588910520593664	0.003317564885523982	0.013986315441904831
6	0.3767731215044176	0.026049686521128046	0.00817598814481719	0.0031757646714473875	0.013802138226625396
7	0.3731733914940022	0.026148173797691215	0.008252199246120999	0.003091715976331361	0.013827923963304404
8	0.3620281124497992	0.02574850737710718	0.00820126720696493	0.0030849478390462	0.013687792725554853
9	0.3439071266331463	0.02626777368996719	0.008045812303299526	0.0031193496809671104	0.013788610306016587
10	0.3314686094487604	0.02555980995529539	0.008136368933478827	0.0031648640377395106	0.013517523957226418
11	0.3280532964793848	0.025068783228460914	0.008151127465662574	0.0032751781644875517	0.013355372853909692
12	0.30987309554950687	0.025358529931400548	0.007769043350342481	0.003100073668819392	0.013244839909561665
13	0.3011608125687982	0.023738949087629437	0.0075763004282855895	0.0032326688823444798	0.012612687245002115
14	0.2881425996659887	0.024677444529983043	0.007654484828461246	0.0031665027053615347	0.012929661599235578
15	0.28465134654638835	0.024022043884055173	0.007769623939921761	0.0031708096212775525	0.012782963964674099
16	0.27359131025118805	0.023458167592803274	0.007519819454892657	0.003009229890890637	0.012377664729940443
17	0.2655418559377028	0.024026670967239643	0.008048620236530881	0.0031041650873196054	0.012786992444288851
18	0.2668601370415155	0.02312269618605931	0.007399583528930295	0.0033937784902068825	0.012314960629921259
19	0.2727827380952381	0.02430358326233078	0.007774736657082951	0.0032851034017267085	0.012867422103314364
20	0.2639260394214039	0.02071608528346348	0.007284648194533439	0.003037669667308949	0.01110310824399698
21	0.4279927619961194	0.01845843939609177	0.006274663862164732	0.002742009819989052	0.009771198622738895
22	0.5248538529672276	0.01910445198128193	0.006052090591331287	0.002788561029125786	0.010056944349290916
23	0.5894112092803669	0.01884719237026584	0.006243512242779508	0.002798552472858866	0.010101880464132885
24	0.6139548421971808	0.01864025134765562	0.006014047410008779	0.0027094622759483117	0.009884691488691767
