Feature	CG_Weighted_mC	CA_Weighted_mC	CT_Weighted_mC	CC_Weighted_mC	CH_Weighted_mC
ENSTGUG00000004696	0.828125	0.028169014084507043	0.00625	0.007407407407407408	0.015748031496062992
ENSTGUG00000004719	0.5569620253164557	0.0	0.0	0.0	0.0
ENSTGUG00000004731	0.7674418604651163	0.04011461318051576	0.014319809069212411	0.0036101083032490976	0.020095693779904306
ENSTGUG00000004746	0.7666666666666667	0.0	0.010526315789473684	0.008620689655172414	0.006042296072507553
ENSTGUG00000004760	0.5642023346303502	0.009106678230702514	0.003391267486222976	0.0010706638115631692	0.004745140058166233
ENSTGUG00000004803	0.5628415300546448	0.008347245409015025	0.004214963119072708	0.004622496147919877	0.006080114449213162
ENSTGUG00000004832	0.7920792079207921	0.04391891891891892	0.0056022408963585435	0.004464285714285714	0.015440508628519528
ENSTGUG00000004853	0.775	0.0392156862745098	0.0	0.0	0.015037593984962405
ENSTGUG00000004856	0.6263736263736264	0.056074766355140186	0.013227513227513227	0.0026246719160104987	0.02527379949452401
ENSTGUG00000004877	0.868421052631579	0.018315018315018316	0.0048543689320388345	0.004672897196261682	0.010101010101010102
ENSTGUG00000004890	0.6004540295119183	0.011063476697552206	0.005450864351347142	0.00130718954248366	0.006418687851844057
ENSTGUG00000004895	0.6333333333333333	0.014234875444839857	0.006535947712418301	0.004592422502870264	0.008806262230919765
ENSTGUG00000004934	0.5	0.00546448087431694	0.007462686567164179	0.0	0.005012531328320802
ENSTGUG00000004945	0.125	0.0	0.029850746268656716	0.0	0.01
ENSTGUG00000004947	0.48936170212765956	0.009900990099009901	0.0	0.0	0.00398406374501992
ENSTGUG00000004960	0.8262411347517731	0.005549389567147614	0.0012755102040816326	0.0014492753623188406	0.0029473684210526317
ENSTGUG00000004993	0.8769230769230769	0.00782472613458529	0.002304147465437788	0.001890359168241966	0.004369538077403246
ENSTGUG00000004997	0.7570093457943925	0.041935483870967745	0.03202846975088968	0.0	0.026537997587454766
ENSTGUG00000004998	0.8222222222222222	0.032171581769437	0.009316770186335404	0.0033444816053511705	0.01609657947686117
ENSTGUG00000005028	0.5641025641025641	0.00425531914893617	0.0	0.0	0.0016233766233766235
ENSTGUG00000005059	0.2	0.008620689655172414	0.0	0.0	0.003115264797507788
ENSTGUG00000005062	0.6287015945330297	0.011314186248912098	0.0034280117531831538	0.0012468827930174563	0.0058882907133243605
ENSTGUG00000005112	0.3176470588235294	0.01238390092879257	0.0030864197530864196	0.0056179775280898875	0.007272727272727273
ENSTGUG00000005116	0.5555555555555556	0.015873015873015872	0.0125	0.009708737864077669	0.01327433628318584
ENSTGUG00000005124	0.6274509803921569	0.059602649006622516	0.008264462809917356	0.014925373134328358	0.032448377581120944
ENSTGUG00000005133	0.4722222222222222	0.021052631578947368	0.0	0.0	0.006006006006006006
ENSTGUG00000005144	0.8311688311688312	0.010344827586206896	0.0	0.00823045267489712	0.006002400960384154
ENSTGUG00000005147	0.5769230769230769	0.005076142131979695	0.014218009478672985	0.0	0.006802721088435374
ENSTGUG00000005151	0.6629001883239172	0.02545743834526651	0.006211180124223602	0.0014064697609001407	0.011611441517983575
ENSTGUG00000005220	0.7647058823529411	0.0136986301369863	0.0	0.0036496350364963502	0.006002400960384154
ENSTGUG00000005244	0.574468085106383	0.0	0.007407407407407408	0.0	0.002688172043010753
ENSTGUG00000005255	0.49570200573065903	0.04200404858299595	0.008726899383983572	0.005423728813559322	0.020003704389701796
ENSTGUG00000005268	0.8148148148148148	0.05907172995780591	0.010351966873706004	0.0023923444976076554	0.024727272727272726
ENSTGUG00000005326	0.691358024691358	0.03760282021151586	0.006112469437652812	0.0	0.016802906448683014
ENSTGUG00000005348	0.2857142857142857	0.023255813953488372	0.0	0.0	0.0111731843575419
ENSTGUG00000005420	0.6181818181818182	0.0058823529411764705	0.0	0.0028653295128939827	0.002785515320334262
ENSTGUG00000005437	0.6713615023474179	0.015522875816993464	0.004008016032064128	0.004219409282700422	0.008864643709512444
ENSTGUG00000005496	0.5360824742268041	0.03616636528028933	0.009242144177449169	0.0049382716049382715	0.01801200800533689
ENSTGUG00000005526	0.8305084745762712	0.009933774834437087	0.0036469730123997084	0.005076142131979695	0.006237006237006237
ENSTGUG00000005528	0.6492537313432836	0.03671189146049481	0.011162790697674419	0.001176470588235294	0.018565135305223412
ENSTGUG00000005541	0.7590361445783133	0.012307692307692308	0.0	0.0030864197530864196	0.004906771344455349
ENSTGUG00000005579	1.0	0.0	0.0	0.0	0.0
ENSTGUG00000005582	0.7317073170731707	0.030508474576271188	0.009950248756218905	0.004149377593360996	0.016282225237449117
ENSTGUG00000005618	0.9	0.06	0.0	0.0	0.023255813953488372
ENSTGUG00000005646	0.36046511627906974	0.0325	0.009259259259259259	0.0028328611898017	0.015784586815227482
ENSTGUG00000005671	0.7941176470588235	0.020089285714285716	0.0019880715705765406	0.0026041666666666665	0.008239700374531835
ENSTGUG00000005695	0.631578947368421	0.011385199240986717	0.00510204081632653	0.0	0.006344171292624901
ENSTGUG00000005733	0.7142857142857143	0.02288329519450801	0.005698005698005698	0.0	0.011650485436893204
ENSTGUG00000005743	0.22105263157894736	0.006075334143377886	0.001451378809869376	0.0020491803278688526	0.0035
ENSTGUG00000005745	0.6875	0.030800821355236138	0.0021691973969631237	0.004166666666666667	0.01430976430976431
ENSTGUG00000005778	0.8378378378378378	0.058333333333333334	0.008130081300813009	0.0	0.0215633423180593
ENSTGUG00000005782	0.8	0.0546875	0.014285714285714285	0.0	0.024691358024691357
ENSTGUG00000005788	0.5333333333333333	0.0	0.0	0.0	0.0
ENSTGUG00000005790	0.5857142857142857	0.002680965147453083	0.0	0.0	0.0010214504596527069
ENSTGUG00000005826	0.6715686274509803	0.006369426751592357	0.0	0.01020408163265306	0.005121638924455826
ENSTGUG00000005872	0.8333333333333334	0.06060606060606061	0.0	0.018867924528301886	0.029166666666666667
ENSTGUG00000005884	0.1896551724137931	0.06217616580310881	0.024539877300613498	0.0	0.029038112522686024
ENSTGUG00000005915	0.7419354838709677	0.008620689655172414	0.004405286343612335	0.0	0.005398110661268556
ENSTGUG00000005926	0.6697247706422018	0.02214022140221402	0.003766478342749529	0.011461318051575931	0.012658227848101266
ENSTGUG00000005943	0.82	0.06768558951965066	0.017994858611825194	0.01195219123505976	0.037340619307832425
ENSTGUG00000005961	0.7638888888888888	0.02577319587628866	0.0	0.0	0.009066183136899365
ENSTGUG00000005983	0.6826923076923077	0.00927766732935719	0.0037476577139287947	0.0009606147934678194	0.00505902192242833
ENSTGUG00000005996	0.6410256410256411	0.0045662100456621	0.0037128712871287127	0.0018796992481203006	0.0036101083032490976
ENSTGUG00000006045	0.3684210526315789	0.01639344262295082	0.0029411764705882353	0.006622516556291391	0.009354536950420954
ENSTGUG00000018216	1.0	0.0	0.0	0.0	0.0
ENSTGUG00000006063	0.5138888888888888	0.015317286652078774	0.006578947368421052	0.0	0.008888888888888889
ENSTGUG00000006067	0.8241758241758241	0.016574585635359115	0.004901960784313725	0.0	0.006896551724137931
ENSTGUG00000006075	0.6094674556213018	0.00899165061014772	0.008349389852280027	0.0009560229445506692	0.006730769230769231
ENSTGUG00000006139	0.7524752475247525	0.016245487364620937	0.004106776180698152	0.0	0.00842911877394636
ENSTGUG00000006145	0.728	0.0137524557956778	0.013186813186813187	0.0	0.009908536585365854
ENSTGUG00000006166	0.03896103896103896	0.0	0.0035211267605633804	0.0	0.0014265335235378032
ENSTGUG00000006169	0.6138613861386139	0.033444816053511704	0.0093603744149766	0.0	0.014468558708959377
ENSTGUG00000006274	0.7818181818181819	0.03969754253308128	0.009900990099009901	0.0022727272727272726	0.018936635105608158
ENSTGUG00000006375	0.7692307692307693	0.02004008016032064	0.006304347826086957	0.001745962461807071	0.01119434391044525
ENSTGUG00000006431	0.7628865979381443	0.007067137809187279	0.0038535645472061657	0.0	0.00424929178470255
ENSTGUG00000006433	0.8135593220338984	0.0231023102310231	0.0038461538461538464	0.006329113924050633	0.012482662968099861
ENSTGUG00000006438	0.776595744680851	0.010309278350515464	0.004651162790697674	0.0	0.004672897196261682
ENSTGUG00000006442	0.41818181818181815	0.00390625	0.0024154589371980675	0.0	0.0023612750885478157
ENSTGUG00000006502	0.16666666666666666	0.0	0.034482758620689655	0.0	0.007194244604316547
ENSTGUG00000006522	0.6977077363896849	0.0065111231687466084	0.0018337408312958435	0.001990049751243781	0.003791257805530776
ENSTGUG00000006619	0.6794871794871795	0.003878975950349108	0.002127659574468085	0.003367003367003367	0.003205128205128205
ENSTGUG00000006635	0.6909090909090909	0.0053285968028419185	0.003663003663003663	0.0	0.00333555703802535
ENSTGUG00000006646	0.6941580756013745	0.032693674484719264	0.013333333333333334	0.0018281535648994515	0.017292623615239124
ENSTGUG00000006670	0.726027397260274	0.014150943396226415	0.0029411764705882353	0.0	0.006548175865294668
ENSTGUG00000006707	0.7391304347826086	0.05305039787798409	0.0	0.0	0.023501762632197415
ENSTGUG00000006724	0.5714285714285714	0.01938610662358643	0.0021321961620469083	0.0	0.009200283085633405
ENSTGUG00000006739	0.7966101694915254	0.011940298507462687	0.0033333333333333335	0.004761904761904762	0.007100591715976331
ENSTGUG00000006759	0.5459770114942529	0.01002004008016032	0.00857843137254902	0.006015037593984963	0.008471157724889069
ENSTGUG00000006777	0.38461538461538464	0.016194331983805668	0.011933174224343675	0.0047169811320754715	0.012444444444444444
ENSTGUG00000006788	0.7631578947368421	0.01694915254237288	0.0035587188612099642	0.0	0.008121827411167513
ENSTGUG00000006844	0.6412213740458015	0.008333333333333333	0.012048192771084338	0.0	0.007616974972796518
ENSTGUG00000006855	0.6875	0.03187250996015936	0.0	0.0	0.012102874432677761
ENSTGUG00000006861	0.6172839506172839	0.033824804856895055	0.009825327510917031	0.0032679738562091504	0.01864975755315181
ENSTGUG00000006877	0.75	0.012738853503184714	0.0	0.0	0.005797101449275362
ENSTGUG00000006878	0.7719298245614035	0.017452006980802792	0.005870841487279843	0.0	0.00941346850108617
ENSTGUG00000006879	0.8214285714285714	0.03664921465968586	0.01702127659574468	0.009433962264150943	0.022556390977443608
ENSTGUG00000006882	0.5714285714285714	0.01818181818181818	0.0	0.0	0.007246376811594203
ENSTGUG00000006885	0.6229508196721312	0.018867924528301886	0.025	0.0	0.015957446808510637
ENSTGUG00000006887	0.6673228346456693	0.015833333333333335	0.0053733031674208145	0.0031233732431025507	0.009053770564204483
ENSTGUG00000007013	0.8136363636363636	0.008141112618724558	0.010596026490066225	0.0055762081784386614	0.008374384236453201
ENSTGUG00000007017	0.8807339449541285	0.024858757062146894	0.0031746031746031746	0.0	0.012018027040560842
ENSTGUG00000007075	0.6976744186046512	0.05405405405405406	0.0	0.0	0.015503875968992248
