Feature	CG_Weighted_mC	CA_Weighted_mC	CT_Weighted_mC	CC_Weighted_mC	CH_Weighted_mC
ENSTGUG00000004696	0.9473684210526315	0.0892018779342723	0.014492753623188406	0.0	0.037162162162162164
ENSTGUG00000004719	0.3132530120481928	0.0	0.03614457831325301	0.01098901098901099	0.017241379310344827
ENSTGUG00000004731	0.6829268292682927	0.03780718336483932	0.028419182948490232	0.0024875621890547263	0.024765729585006693
ENSTGUG00000004746	0.7941176470588235	0.022727272727272728	0.012345679012345678	0.020618556701030927	0.01935483870967742
ENSTGUG00000004760	0.5604395604395604	0.013100436681222707	0.007376185458377239	0.0032722513089005235	0.008383451795152179
ENSTGUG00000004803	0.6875	0.014388489208633094	0.003968253968253968	0.0014245014245014246	0.0074415308291991495
ENSTGUG00000004832	0.6831683168316832	0.07253886010362694	0.026706231454005934	0.006772009029345372	0.03430531732418525
ENSTGUG00000004853	0.7560975609756098	0.0	0.0	0.0	0.0
ENSTGUG00000004856	0.6491228070175439	0.09403669724770643	0.029411764705882353	0.005847953216374269	0.04590163934426229
ENSTGUG00000004877	0.9795918367346939	0.06569343065693431	0.02834008097165992	0.012244897959183673	0.03655352480417755
ENSTGUG00000004890	0.5692124105011933	0.021267664754442424	0.006124636349716736	0.002506748939452372	0.010867260390161153
ENSTGUG00000004895	0.7232142857142857	0.03819095477386935	0.00815494393476045	0.002564102564102564	0.01741654571843251
ENSTGUG00000004934	0.7272727272727273	0.018115942028985508	0.003436426116838488	0.0	0.00804289544235925
ENSTGUG00000004945	0.3333333333333333	0.013513513513513514	0.0	0.0	0.005813953488372093
ENSTGUG00000004947	0.5652173913043478	0.024734982332155476	0.009302325581395349	0.0	0.012552301255230125
ENSTGUG00000004960	0.8303886925795053	0.007518796992481203	0.0026109660574412533	0.003110419906687403	0.004531037607612143
ENSTGUG00000004993	0.8333333333333334	0.008287292817679558	0.009771986970684038	0.0033444816053511705	0.007231404958677686
ENSTGUG00000004997	0.5473684210526316	0.03409090909090909	0.013422818791946308	0.0	0.016149068322981366
ENSTGUG00000004998	0.8283582089552238	0.06905370843989769	0.022857142857142857	0.006872852233676976	0.035852713178294575
ENSTGUG00000005028	0.6428571428571429	0.023255813953488372	0.013953488372093023	0.005208333333333333	0.014469453376205787
ENSTGUG00000005059	1.0	0.008849557522123894	0.0	0.0	0.0036900369003690036
ENSTGUG00000005062	0.6055646481178396	0.013916500994035786	0.0026513477684489617	0.0054611650485436895	0.00778089013383131
ENSTGUG00000005112	0.3291139240506329	0.0075528700906344415	0.0091324200913242	0.0	0.006756756756756757
ENSTGUG00000005116	0.5263157894736842	0.021505376344086023	0.0	0.015384615384615385	0.013761467889908258
ENSTGUG00000005124	0.6015625	0.02258064516129032	0.01834862385321101	0.011111111111111112	0.01835985312117503
ENSTGUG00000005133	0.6153846153846154	0.023809523809523808	0.0	0.0	0.007194244604316547
ENSTGUG00000005144	0.8292682926829268	0.0425531914893617	0.058823529411764705	0.007462686567164179	0.037383177570093455
ENSTGUG00000005147	0.8888888888888888	0.03614457831325301	0.013333333333333334	0.0	0.018306636155606407
ENSTGUG00000005151	0.7063953488372093	0.07811158798283262	0.03242241778601204	0.005494505494505495	0.041527975907433824
ENSTGUG00000005220	0.8	0.028708133971291867	0.015706806282722512	0.015957446808510637	0.02040816326530612
