ENSTGUG00000000041	112
ENSTGUG00000000042	1158
ENSTGUG00000000045	0
ENSTGUG00000000046	3400
ENSTGUG00000000052	0
ENSTGUG00000000054	0
ENSTGUG00000000055	1535
ENSTGUG00000000066	573
ENSTGUG00000000073	122
ENSTGUG00000000081	183
ENSTGUG00000018208	0
ENSTGUG00000000087	0
ENSTGUG00000017779	0
ENSTGUG00000017666	0
ENSTGUG00000017795	0
ENSTGUG00000017727	0
ENSTGUG00000018467	0
ENSTGUG00000018215	0
ENSTGUG00000018405	0
ENSTGUG00000000090	111
ENSTGUG00000000093	0
ENSTGUG00000000094	19
ENSTGUG00000000097	103
ENSTGUG00000000106	533
ENSTGUG00000000108	735
ENSTGUG00000000109	764
ENSTGUG00000000110	941
ENSTGUG00000000111	0
ENSTGUG00000000112	2660
ENSTGUG00000000119	731
ENSTGUG00000000144	394
ENSTGUG00000000149	49
ENSTGUG00000000150	962
ENSTGUG00000000157	6
ENSTGUG00000000164	1327
ENSTGUG00000000173	21
ENSTGUG00000000174	151
ENSTGUG00000000185	0
ENSTGUG00000000186	96
ENSTGUG00000000188	6
ENSTGUG00000017669	0
ENSTGUG00000000207	0
ENSTGUG00000000210	3
ENSTGUG00000000211	539
ENSTGUG00000000219	129
ENSTGUG00000000221	849
ENSTGUG00000000222	0
ENSTGUG00000000223	0
ENSTGUG00000000225	51
ENSTGUG00000000229	6
ENSTGUG00000000233	3619
ENSTGUG00000000236	826
ENSTGUG00000000246	501
ENSTGUG00000000247	98
ENSTGUG00000000248	4
ENSTGUG00000000249	6
ENSTGUG00000000253	11
ENSTGUG00000000254	2
ENSTGUG00000000256	0
ENSTGUG00000000258	1441
ENSTGUG00000000260	40
ENSTGUG00000000261	209
ENSTGUG00000000266	32
ENSTGUG00000000271	58
ENSTGUG00000000272	1567
ENSTGUG00000000276	1608
ENSTGUG00000000282	28
ENSTGUG00000000283	143
ENSTGUG00000000285	47
ENSTGUG00000017808	0
ENSTGUG00000018195	0
ENSTGUG00000018037	0
ENSTGUG00000000290	62
ENSTGUG00000000306	988
ENSTGUG00000000332	0
ENSTGUG00000000342	1068
ENSTGUG00000000347	312
ENSTGUG00000000353	115
ENSTGUG00000000355	0
ENSTGUG00000000359	389
ENSTGUG00000000364	3268
ENSTGUG00000000373	0
ENSTGUG00000000374	281
ENSTGUG00000018051	0
ENSTGUG00000000377	31
ENSTGUG00000000391	3007
ENSTGUG00000000397	5
ENSTGUG00000000402	539
ENSTGUG00000000409	92
ENSTGUG00000000420	49
ENSTGUG00000000423	642
ENSTGUG00000000430	3
ENSTGUG00000000439	0
ENSTGUG00000000447	0
ENSTGUG00000000449	0
ENSTGUG00000000452	0
ENSTGUG00000000455	0
ENSTGUG00000000456	0
ENSTGUG00000000458	515
ENSTGUG00000018546	0
